Unnamed: 0,name,typ,zone,netcap,seg1,seg2,seg3,mincap,ramp,minu,mind,var_om,no_load,st_cost,Name_Description,eGRID_Name,DOE,PLNOXRTA,PLSO2RTA,PLCO2RTA,PLN2ORTA,yr,SO2_lbs_MD,NOX_lbs_MD,PM_MD_KWH,CO2rate,NOXrate,SO2rate,Status,,
229,LAROA2_2_UNITA1,ngcc,SDGE,322,7.86,8.12,8.38,129,322,4,4,2,147.9704797,22540,CENTRAL LA ROSITA II COMBINED CYCLE (AGGREGATE),No Record,,,,,,,,,,,,,no record?,,
121,CHEVMN_2_UNITS,ngcc,SCE,124.87,6.64,6.9,7.16,50,125,5,5,2,57.56457565,8740.9,Chevron CIC,No Record,,,,,,,,,,,,,no record?,,
8,STOILS_1_UNITS,ngcc,PGE_bay,113.9,7.12,7.38,7.64,46,114,5,5,2,52.32472325,7973,CHEVRON RICHMOND REFINERY,No Record,,,,,,,,,,,,,no record?,,
80,CHEVCY_1_UNIT,ngct,PGE_valley,24.3,8.02,8.08,8.15,9,25,1,1,3.17,10.1369863,1701,CHEVRON USA (CYMRIC),No Record,,,,,,,,,,,,,no record?,,
253,LAROA1_2_UNITA1,ngct,SDGE,180,7.63,7.7,7.76,17,180,1,1,3.17,75.89041096,12600,CICLO COMBINADO MEXICALI,No Record,,,,,,,,,,,,,no record?,,
48,CLRMTK_1_QF,ngcc,PGE_valley,1.25,7.12,7.38,7.64,1,2,6,6,2,0.73800738,87.5,CLAIRMONT AREA LUMPED QF UNITS,No Record,,,,,,,,,,,,,no record?,,
30,PALALT_7_COBUG,ngct,PGE_bay,4.5,11.9,11.96,12.03,2,5,1,1,3.17,1.890410959,315,Cooperatively Owned Back Up Generator,No Record,,,,,,,,,,,,,no record?,,
122,SAUGUS_6_PTCHGN,ngcc,SCE,29.8,8.12,8.38,8.64,12,30,5,5,2,13.65313653,2086,COUNTY OF LOS ANGELES (PITCHESS HONOR RANCH),Pitchess Cogen Station,10478,2.994,0.031,"1,130.103",0.002,,,,,,,,no record?,,
226,DIVSON_6_NSQF,ngcc,SDGE,47,6.64,6.9,7.16,19,47,6,6,2,21.77121771,3290,DIVISON NAVAL STATION COGEN,Naval Station Energy Facility,10811,3.187,0.033,"1,217.875",0.002,,,,,,,,no record?,,
242,ESCNDO_6_UNITB1,ngct,SDGE,48.04,11.9,11.97,12.03,13,49,1,1,3.17,20.2739726,3362.8,Enterprise,CalPeak Power - Enterprise,55513,0.147,0.007,"1,266.857",0.002,2017,42.4165,13.772,4.557959,0.8537874,0.1132619,0.004377,no record?,,
63,FELLOW_7_QFUNTS,ngct,PGE_valley,10.5,11.09,11.15,11.22,4,11,1,1,3.17,4.383561644,735,FELLOW QF UNIT AGGREGATE,No Record,,,,,,,,,,,,,no record?,,
117,LAPAC_6_UNIT,ngst,PGE_valley,20,13.79,14.49,15.2,7,20,1,1,3.17,4.171779141,1400,Freshwater Tissue Company,No Record,,,,,,,,,,,,,no record?,,
7,CONTAN_1_UNIT,ngcc,PGE_bay,27.7,6.63,6.89,7.15,12,28,1,1,2,12.69372694,1939,Graphic Packaging Cogen,No Record,,,,,,,,,,,,,no record?,,
60,GWFPWR_1_UNITS,ngct,PGE_valley,98.46,11.9,11.97,12.03,35,99,1,1,3.17,41.64383562,6892.2,GWF HEP PEAKER PLANT (AGGREGATE),No Record,,,,,,,,,,,,,no record?,,
47,MISSIX_1_QF,ngcc,PGE_valley,1,7.12,7.38,7.64,1,1,6,6,2,0.36900369,70,MISSIX AREA (SAB FRABCUSCI) LUMPED QF UNITS,No Record,,,,,,,,,,,,,no record?,,
118,MOORPK_6_QF,ngcc,SCE,34.8,7.12,7.38,7.64,14,35,6,6,2,15.86715867,2436,MOORE PARK AREA LUMPED UNITS,No Record,,,,,,,,,,,,,no record?,,
37,OAK_C_7_UNIT_1,oil,PGE_bay,55,13.68,13.75,13.81,20,55,1,1,3.17,23.17808219,3850,Oakland GT #1,Dynegy Oakland Power Plant,6211,15.234,0.009,"2,709.679",0.023,,,,,,,,no record?,,Its capacity on eGRID is 223.5 compared to 165 here. 
38,OAK_C_7_UNIT_2,oil,PGE_bay,55,13.68,13.75,13.81,20,55,1,1,3.17,23.17808219,3850,Oakland GT #2,Dynegy Oakland Power Plant,6211,15.234,0.009,"2,709.679",0.023,,,,,,,,no record?,,
39,OAK_C_7_UNIT_3,oil,PGE_bay,55,13.68,13.75,13.81,20,55,1,1,3.17,23.17808219,3850,Oakland GT #3,Dynegy Oakland Power Plant,6211,15.234,0.009,"2,709.679",0.023,,,,,,,,no record?,,
146,SNCLRA_6_PROCGN,ngct,SCE,49.5,8.02,8.08,8.15,18,50,1,1,3.17,20.82191781,3465,PROCTER & GAMBLE PAPER PROD. (OXNARD II),SunEdison Procter & Gamble Oxnard,57008,,,,,,,,,,,,no record?,,Its capacity on eGRID is 1 compared to 49.5 here. There was no emission on eGRID
16,STAUFF_1_UNIT,ngct,PGE_bay,4.6,8.01,8.08,8.14,2,5,1,1,3.17,1.917808219,322,RHODIA INC. (RHONE-POULENC),No Record,,,,,,,,,,,,,no record?,,
225,VESTAL_6_ULTRGN,coal,SCE,38,15.59,15.99,16.39,13,29,10,10,4.6,44.66257669,2660,RIO BRAVO JASMIN,Rio Bravo Jasmin,10768, 0.8 , 0.4 ," 2,673.6 "," 84,899.4 ",,,,,,,,no record?,,2014 emission data 
123,SBERDO_2_QF,ngcc,SCE,10.6,7.12,7.38,7.64,5,11,5,5,2,4.79704797,742,SAN BERNARDINO AREA LUMPED UNITS,Amazon San Bernardino,59800,,,,0.002,,,,,,,,no record?,,
87,SGREGY_6_SANGER,ngct,PGE_valley,48.3,8.02,8.08,8.15,17,49,1,1,3.17,20.2739726,3381,"SANGER POWER, LLC",Algonquin Power Sanger,57564,0.110,0.004,852.395,0.002,2017,14.3775,5.5695,1.258577,1.189515,0.1805432,0.0060061,no record?,,Its capacity on eGRID is 74 compared to 48.3 here.
224,SEARLS_7_ARGUS,coal,SCE,62.5,10.4,10.8,11.2,20,47,10,10,4.6,44.66257669,4375,"SEARLES VALLEY MINERALS OPERATIONS, INC. (ARGUS)",No Record,,,,,,,,,,,,,no record?,,
97,DALYCT_1_FCELL,ngct,PGE_valley,1.6,7.57,7.64,7.7,1,2,1,1,3.17,0.547945205,112,SF State Fuel Cell Station,No Record,,,,,,,,,,,,,no record?,,
230,TERMEX_2_PL1X3,ngcc,SDGE,625,7.86,8.12,8.38,250,625,4,4,2,287.0848708,43750,TERMOELCTRICA DE MEXICALI (Aggregate),No Record,,,,,,,,,,,,,no record?,,
89,VEDDER_1_SEKERN,ngct,PGE_valley,39.7,8.02,8.08,8.15,14,40,1,1,3.17,16.71232877,2779,TEXACO EXPLORATION & PRODUCTION INC. (SE KERN),No Record,,,,,,,,,,,,,no record?,,
61,VACADX_1_UNITA1,ngct,PGE_valley,50.61,11.9,11.97,12.03,18,51,1,1,3.17,21.36986301,3542.7,Vaca Dixon Peaker Plant,CalPeak Power - Vaca Dixon,55499,0.111,0.007,"1,264.603",0.002,2017,25.727,11.021,4.476259,0.897038,0.0738655,0.0046233,no record?,,
62,PNOCHE_1_PL1X2,ngct,PGE_valley,49.97,11.9,11.97,12.03,18,50,1,1,3.17,21.09589041,3497.9,WELLHEAD - PANOCHE PEAKER,No Record,,,,,,,,,,,,,no record?,,
140,MIRLOM_6_DELGEN,ngct,SCE,50.05,8.09,8.15,8.22,18,51,1,1,3.17,21.09589041,3503.5,"CORONA ENERGY PARTNERS, LTD.","Corona Energy Partners, Ltd",10635, 3.2 , 0.0 ," 1,169.0 "," 4,409.6 ",,,,,,,,none,,2014 emission data 
110,CASTVL_2_FCELL,ngct,PGE_valley,1.4,6.49,6.55,6.62,1,2,1,1,3.17,0.547945205,98,CSUEB Fuel Cell Station,CSU East Bay,57042,,,,0.001,,,,,,,,none,,
236,ELCAJN_7_GT1,ngct,SDGE,16.36,17.15,17.22,17.28,9,17,1,1,3.17,6.849315068,1145.2,El Cajon GT,El Cajon,301, -   , 0.0 ," 2,228.1 "," 8,404.7 ",,,,,,,,none,,2014 emission data 
137,GOLETA_6_EXGEN,ngct,SCE,48.2,9.59,9.65,9.72,17,49,1,1,3.17,20.2739726,3374,"EXXON COMPANY, USA",ExxonMobil Santa Ynez Facility,50270, 3.2 , 0.0 ," 1,223.0 "," 4,613.2 ",,,,,,,,none,,2014 emission data 
158,GOLETA_6_GAVOTA,ngct,SCE,9.9,5.72,5.78,5.85,4,10,1,1,3.17,4.109589041,693,GAVIOTA OIL HEATING FACILITY,Gaviota Oil Plant,50623, 2.3 , 0.0 , 891.9 ," 3,364.4 ",,,,,,,,none,,2014 emission data 
108,MIDSET_1_UNIT1,ngct,PGE_valley,52.9,7.15,7.22,7.28,19,53,1,1,3.17,22.19178082,3703,MIDSET COGENERATION,Mid-Set Cogeneration,10501, 2.8 , 0.0 ," 1,059.5 "," 3,996.5 ",,,,,,,,none,,2014 emission data 
247,MRGT_6_MEF2,ngct,SDGE,47.9,7.9,7.96,8.03,17,48,1,1,3.17,20.2739726,3353,Miramar Energy Facility II,Miramar,305,,,,,,,,,,,,re-check,,
126,CORONS_6_CLRWTR,ngcc,SCE,28,7.49,7.75,8.02,12,28,4,4,2,12.91512915,1960,Clearwater Power Plant,Clearwater Power Plant,56356,2.183,0.023,825.417,0.002,,,,,,,,re-check,,Its capacity on eGRID is 49 compared to 28 here. 
112,COLGA1_6_SHELLW,ngct,PGE_valley,52.9,6.23,6.29,6.36,19,53,1,1,3.17,22.19178082,3703,COALINGA COGENERATION,Coalinga Cogeneration Facility,50750,1.701,0.017,634.565,0.001,,,,,,,,re-check,,There is an other plant with the same name but different DOE(50131). The combined capacity is close to what it is here. 
28,GILRPP_1_PL1X2,ngct,PGE_bay,95.4,11.9,11.96,12.03,34,96,1,1,3.17,40.21917808,6678,GILROY ENERGY CENTER UNITS 1 & 2 (AGGREGATE),"Gilroy Energy Center, LLC",55810,0.366,0.007,"1,404.614",0.003,2017,30.5035,11.2815,4.547334,1.077048,0.3790535,0.005435,re-check,,
147,OMAR_2_UNIT1,ngct,SCE,78,7.43,7.5,7.56,28,78,1,1,3.17,32.87671233,5460,KERN RIVER COGENERATION UNIT 1,Kern River Cogeneration,10496,1.806,0.019,679.649,0.001,,,,,,,,re-check,,
148,OMAR_2_UNIT2,ngct,SCE,78.11,7.43,7.5,7.56,28,79,1,1,3.17,32.87671233,5467.7,KERN RIVER COGENERATION UNIT 2,Kern River Cogeneration,10496,1.806,0.019,679.649,0.001,,,,,,,,re-check,,
149,OMAR_2_UNIT3,ngct,SCE,81.41,7.43,7.5,7.56,29,82,1,1,3.17,34.24657534,5698.7,KERN RIVER COGENERATION UNIT 3,Kern River Cogeneration,10496,1.806,0.019,679.649,0.001,,,,,,,,re-check,,
150,OMAR_2_UNIT4,ngct,SCE,81.44,7.43,7.5,7.56,29,82,1,1,3.17,34.24657534,5700.8,KERN RIVER COGENERATION UNIT 4,Kern River Cogeneration,10496,1.806,0.019,679.649,0.001,,,,,,,,re-check,,
6,TIDWTR_2_UNITS,ngcc,PGE_bay,114.8,6.63,6.89,7.15,46,115,6,6,2,52.73062731,8036,Martinez Cogen Limited Partnership,Foster Wheeler Martinez,10342,1.825,0.019,692.907,0.001,,,,,,,,re-check,,
238,MRGT_7_UNITS,ngct,SDGE,36,15.31,15.38,15.44,18,36,1,1,3.17,15.06849315,2520,MIRAMAR GT PLANT (AGGREGATE),,,,,,,,,,,,,,re-check,,
41,MOSSLD_2_PSP1,ngcc,PGE_valley,510,9.36,9.62,9.88,204,510,3,3,2,234.3173432,35700,Moss Landing CC Plant 1 (Aggregate),Moss Landing,260,0.060,0.004,821.061,0.002,2017,12.625,4.59495,0.3967329,0.8752303,0.1189758,0.0042014,re-check,,Its capacity on eGRID is 3102 compared to 110 here. 
42,MOSSLD_2_PSP2,ngcc,PGE_valley,510,9.36,9.62,9.88,204,510,3,3,2,234.3173432,35700,Moss Landing CC Plant 2 (Aggregate),,,,,,,,,,,,,,re-check,,
144,ETIWND_2_UNIT1,ngct,SCE,33.6,8.02,8.08,8.15,12,34,1,1,3.17,14.24657534,2352,"New-Indy Ontario, LLC",New-Indy Ontario Mill,10427,1.779,0.018,672.329,0.001,,,,,,,,re-check,,Its capacity on eGRID is 67 compared to 33 here. 
145,SNCLRA_2_UNIT1,ngct,SCE,27.8,8.02,8.08,8.15,10,28,1,1,3.17,11.78082192,1946,New-Indy Oxnard LLC,,,,,,,,,,,,,,re-check,,
231,PTLOMA_6_NTCQF,ngct,SDGE,22.3,8.63,8.69,8.76,17,23,1,1,3.17,9.315068493,1561,NTC/MCRD COGENERATION,NTC/MCRD Energy Facility,10810,3.190,0.033,"1,218.882",0.002,,,,,,,,re-check,,
58,OROVIL_6_UNIT,ngct,PGE_valley,7.5,15.36,15.42,15.49,3,8,1,1,3.17,3.287671233,525,OROVILLE COGEN,Oroville Cogeneration LP,54477,14.772,0.018,642.209,0.001,,,,,,,,re-check,,
179,RVSIDE_2_RERCU3,ngct,SCE,49,8.49,8.56,8.62,18,49,1,1,3.17,20.54794521,3430,Riverside Energy Resource Center (RERC) Unit 3,Riverside Energy Resource Center,56143,0.112,0.007,"1,295.239",0.002,2017,34.979,9.918,2.940709,0.9081274,0.0989334,0.0045875,re-check,,Its capacity on eGRID is 196 compared to 100 here. 
180,RVSIDE_2_RERCU4,ngct,SCE,49,8.49,8.56,8.62,18,49,1,1,3.17,20.54794521,3430,Riverside Energy Resource Center (RERC) Unit 4,Riverside Energy Resource Center,56143,0.112,0.007,"1,295.239",0.002,2017,34.979,9.918,2.940709,0.9081274,0.0989334,0.0045875,re-check,,Its capacity on eGRID is 196 compared to 100 here.
134,MRCHNT_2_PL1X3,ngcc,SCE,494.58,5.84,6.1,6.36,198,495,1,1,2,227.3062731,34620.6,Desert Star Energy Center,Desert Star Energy Center,55077,0.099,0.005,904.993,0.002,,,,,,,,re-check; In Nevada,,
142,CHINO_6_SMPPAP,ngct,SCE,44,8.02,8.08,8.15,16,44,1,1,3.17,18.63013699,3080,AltaGas Pomona Energy Inc.,AltaGas Pomona Energy Inc.,50300,,,,,,,,,,,,re-check; retired,,Its capacity on eGRID is 66 compared to 44 here. No emission data 
237,ENCINA_7_GT1,ngct,SDGE,14.5,16.27,16.34,16.4,15,15,1,1,3.17,6.02739726,1015,Encina GT 1,No Record,,,,,,,,,,,,,re-check; retired,,
255,ENCINA_7_EA1,ngst,SDGE,106,11.93,12.64,13.34,43,106,6,6,2,21.96319018,7420,Encina Unit 1,No Record,,,,,,,,,,,,,re-check; retired,,
256,ENCINA_7_EA2,ngst,SDGE,104,11.93,12.64,13.34,42,104,6,6,2,21.59509202,7280,Encina Unit 2,No Record,,,,,,,,,,,,,re-check; retired,,
257,ENCINA_7_EA3,ngst,SDGE,110,11.93,12.64,13.34,44,110,6,6,2,22.82208589,7700,Encina Unit 3,No Record,,,,,,,,,,,,,re-check; retired,,
258,ENCINA_7_EA4,ngst,SDGE,300,11.93,12.64,13.34,120,300,6,6,2,62.33128834,21000,Encina Unit 4,No Record,,,,,,,,,,,,,re-check; retired,,
259,ENCINA_7_EA5,ngst,SDGE,330,11.93,12.64,13.34,132,330,6,6,2,68.46625767,23100,Encina Unit 5,No Record,,,,,,,,,,,,,re-check; retired,,
239,KEARNY_7_KY3,ngct,SDGE,61,14.23,14.3,14.36,13,61,1,1,3.17,25.75342466,4270,KEARNY KY3 (AGGREGATE),Kearny,303,,,,,,,,,,,,re-check; retired,,Its capacity on eGRID is 161 compared to 61 here. No emission data 
