ISO Index,Classification,QF,Aggregate,Resource_ID,Name_Description,Net Capacity (MW),PTO Area,Owner or QF ID,Fuel Type,Unit Type,ISO Classification,Zone,Demand Zone,Operating Date,River System,Nameplate Capacity,Status - A=Active; C - Contracted outside CAISO,Capacity Factor,Average Heat Rate,Segment1,Segment2,Segment3,MinCap,RampRate,MinUP,MinDOWN,VariableO&M,NoLOAD (x Fuel Price),StartCost
131400,Participating Unit,No,No,SWIFT_1_NAS,YERBA BUENA BATTERY,4,PGAE,Pacific Gas and Electric Company,LESR,BATTERY,STORAGE,NP15,PGE3,1/21/2016,,4.8,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
69900,Participating Unit,Yes,No,STNRES_1_UNIT,"Covanta Stanislaus, Inc.",19.9,PGAE,Covanta Holding Company,MUNICIPAL WASTE,STEAM,BIOMASS,NP15,PGE3,9/6/1988,,24.5,A,0.73,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
124900,Participating Unit,No,No,ELCAP_1_SOLAR,2097 Helton,1.5,PGAE,"Pristine Sun, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,5/1/2015,,1.5,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
121200,Participating Unit,Yes,No,ADMEST_6_SOLAR,Adams East,19,PGAE,RE Adams East LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,12/13/2014,,19,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
130500,Participating Unit,No,No,ADERA_1_SOLAR1,Adera Solar,20,PGAE,"Adera Solar, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,12/23/2015,,20,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
118500,Participating Unit,No,No,ADOBEE_1_SOLAR,Adobe Solar,20,PGAE,"Adobe Solar, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,5/21/2014,,20,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
108100,Participating Unit,No,No,ALPSLR_1_SPSSLR,Alpaugh 50 LLC,50,PGAE,"Alpaugh 50, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,3/8/2013,,50,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
108200,Participating Unit,No,No,ALPSLR_1_NTHSLR,"Alpaugh North, LLC",20,PGAE,"Alpaugh North, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,3/8/2013,,20,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
136800,Participating Unit,No,No,ASTORA_2_SOLAR1,Astoria 1,100,PGAE,RE Astoria LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,10/18/2016,,100,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
136900,Participating Unit,No,No,ASTORA_2_SOLAR2,Astoria 2,75,PGAE,RE Astoria 2 LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,10/31/2016,,75,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
108000,Participating Unit,No,No,ATWELL_1_SOLAR,Atwell Island PV Solar Generating Faci.,20,PGAE,"SPS Atwell Island, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,3/8/2013,,20,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
124500,Participating Unit,No,No,ATWEL2_1_SOLAR1,Atwell West,20,PGAE,"CED Atwell Island West, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,6/11/2015,,20,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
101600,Participating Unit,No,No,AVENAL_6_AVPARK,Avenal Park Solar Project,6,PGAE,Avenal Park LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,8/5/2011,,6,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
126200,Participating Unit,No,No,BKRFLD_2_SOLAR1,Bakersfield 111,1.38,PGAE,"Bakersfield 111, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,7/28/2015,,1.4,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
116900,Participating Unit,No,No,LOCKFD_1_BEARCK,Bear Creek Solar,1.5,PGAE,Ecos Energy LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,2/5/2014,,1.5,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
107400,Participating Unit,No,No,CAVLSR_2_RSOLAR,California Valley Solar Ranch-Phase A,210,PGAE,"High Plains Ranch II, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,11/1/2013,,210,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
107500,Participating Unit,No,No,CAVLSR_2_BSOLAR,California Valley Solar Ranch-Phase B,40,PGAE,"High Plains Ranch II, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,1/1/2013,,40,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
98800,Participating Unit,No,No,MENBIO_6_RENEW1,CalRENEW-1(A),5,PGAE,CalRENEW-1 LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,4/30/2010,,5,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
104900,Participating Unit,No,No,CANTUA_1_SOLAR,Cantua Solar station,20,PGAE,PGE,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,7/25/2012,,20,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
132000,Participating Unit,No,No,TX-ELK_6_SOLAR1,Castor Solar Project,1.5,PGAE,Green Light Energy Corp,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,4/2/2016,,1.5,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
121400,Participating Unit,Yes,No,CORCAN_1_SOLAR1,CID Solar,20,PGAE,"CID Solar, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,1/9/2015,,20,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
130000,Participating Unit,No,No,MNDOTA_1_SOLAR2,Citizen Solar B,5,PGAE,Citizen Solar B LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,12/11/2015,,5,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
119000,Participating Unit,No,No,CLOVDL_1_SOLAR,Cloverdale Solar I,1.5,PGAE,Cloverdale Solar I Project (FSEC 1),SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,6/26/2014,,1.5,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
127400,Participating Unit,No,No,CUMBIA_1_SOLAR,Columbia Solar Energy II,19,PGAE,"Columbia Solar Energy, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,10/21/2015,,19,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
126100,Participating Unit,No,No,WAUKNA_1_SOLAR2,Corcoran 2,19.75,PGAE,"CED Corcoran Solar 2, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,5/20/2015,,19.75,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
124700,Participating Unit,No,No,CORCAN_1_SOLAR2,Corcoran City,11,PGAE,"Cottonwood Solar, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,5/23/2015,,11,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
113100,Participating Unit,No,No,WAUKNA_1_SOLAR,Corcoran Solar,20,PGAE,"Con Edison Development, Inc.",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,8/14/2013,,20,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
125700,Participating Unit,No,No,TWISSL_6_SOLAR1,Coronal Lost Hills,20,PGAE,"Coronal Lost Hills, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,5/15/2015,,20,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
135500,Participating Unit,No,No,CRWCKS_1_SOLAR1,Crow Creek Solar 1,20,PGAE,Frontier Solar LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,6/30/2016,,20,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
132200,Participating Unit,No,No,ORLND_6_SOLAR1,Enerparc California 2,1.5,PGAE,"Enerparc CA2, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,3/23/2016,,1.5,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
116800,Participating Unit,No,No,PIT1_6_FRIVRA,Fall River Mills Project A,1.5,PGAE,"Ignite Solar Holdings 1, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,3/5/2014,,1.5,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
116700,Participating Unit,No,No,MCARTH_6_FRIVRB,Fall River Mills Project B,1.5,PGAE,"Ignite Solar Holdings 1, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,3/5/2014,,1.5,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
102900,Participating Unit,No,No,SCHNDR_1_FIVPTS,Five Points Solar Station,15,PGAE,Pacific Gas & Electric Company,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,10/7/2011,,15,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
127200,Participating Unit,No,No,KERMAN_6_SOLAR1,Fresno Solar South,1.5,PGAE,"Fresno Cogeneration Partners, LP",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,10/21/2015,,1.5,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
111900,Participating Unit,No,No,GATES_2_SOLAR,Gates Solar Station,20,PGAE,Pacific Gas and Electric Company,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,6/24/2013,,20,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
105000,Participating Unit,No,No,GIFFEN_6_SOLAR,Giffen Solar station,10,PGAE,PGE,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,7/25/2012,N/A,19,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
125000,Participating Unit,No,No,GOOSLK_1_SOLAR1,Goose Lake,12,PGAE,"Cottonwood Solar, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,5/23/2015,,12,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
112300,Participating Unit,No,No,DAVIS_1_SOLAR1,Grasslands 3,1,PGAE,Grasslands 3,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,7/1/2013,,1,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
112400,Participating Unit,No,No,DAVIS_1_SOLAR2,Grasslands 4,1,PGAE,Grasslands 4,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,8/5/2013,,1,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
108400,Participating Unit,No,No,GRIDLY_6_SOLAR,GRIDLEY MAIN TWO,2.5,PGAE,LIGHTBEAM POWER COMPANY GRIDLEY MAIN TWO LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,4/1/2013,,2.5,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
113500,Participating Unit,No,No,GUERNS_6_SOLAR,Gurensey Solar Station,20,PGAE,Pacific Gas and Electric Co.,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,9/18/2013,,20,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
121100,Participating Unit,Yes,No,LIVEOK_6_SOLAR,Harris,1.25,PGAE,"Pristine Sun, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,11/27/2014,,1.25,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
124100,Participating Unit,No,No,HOLSTR_1_SOLAR2,Hollister Solar,1.5,PGAE,Hollister Solar LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,4/17/2015,,1.5,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
105400,Participating Unit,No,No,HURON_6_SOLAR,Huron Solar Station,20,PGAE,Pacific Gas & Electric Company,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,8/30/2012,,20,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
106600,Participating Unit,No,No,WFRESN_1_SOLAR,Joya Del Sol,1.5,PGAE,"GASNA 16P, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,12/21/2012,,1.5,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
121600,Participating Unit,Yes,No,LEPRFD_1_KANSAS,Kansas,20,PGAE,"RE Kansas, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,12/18/2014,,20,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
121700,Participating Unit,Yes,No,KNTSTH_6_SOLAR,Kent South,20,PGAE,"RE Kent South, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,12/24/2014,,20,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
116300,Participating Unit,No,No,LOCKFD_1_KSOLAR,Kettleman Solar,1,PGAE,Kettleman Solar LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,3/14/2014,,1,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
114300,Participating Unit,No,No,KNGBRG_1_KBSLR1,Kingsburg 1,1.5,PGAE,"Tulare PV II, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,12/6/2013,,1.5,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
114400,Participating Unit,No,No,KNGBRG_1_KBSLR2,Kingsburg 2,1.5,PGAE,"Tulare PV II, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,12/6/2013,,1.5,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
131700,Participating Unit,No,No,HENRTA_6_SOLAR1,Lemoore 1,1.5,PGAE,Lemoore PV 1 LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,1/29/2016,,1.5,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
123700,Participating Unit,No,No,LHILLS_6_SOLAR1,Lost Hills Solar,20,PGAE,"Lost Hills Solar, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,4/2/2015,,20.46,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
130300,Participating Unit,No,No,MARCPW_6_SOLAR1,Maricopa West Solar PV,20,PGAE,"Maricopa West Solar PV, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,12/12/2015,,20,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
124300,Participating Unit,No,No,MERCED_1_SOLAR2,Merced Solar,1.5,PGAE,Merced Solar LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,5/12/2015,,1.5,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
125100,Participating Unit,No,No,MERCED_1_SOLAR1,Mission Solar,1.5,PGAE,Mission Solar LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,5/23/2015,,1.5,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
129600,Participating Unit,No,No,MRLSDS_6_SOLAR1,Morelos Solar,15,PGAE,"Morelos Solar, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,11/25/2015,,15,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
135000,Participating Unit,No,No,MSTANG_2_SOLAR3,Mustang 3,40,PGAE,RE Mustang 3 LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,5/3/2016,,40,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
135700,Participating Unit,No,No,MSTANG_2_SOLAR4,Mustang 4,30,PGAE,RE Mustang 4 LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,6/9/2016,,30,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
135200,Participating Unit,No,No,MSTANG_2_SOLAR4,Mustang 4,30,PGAE,RE Mustang 4 LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,6/9/2016,,30,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
106200,Participating Unit,No,No,TWISSL_6_SOLAR,"Nickel 1 (""NLH1"")",1.5,PGAE,"NLH1 Solar, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,11/27/2012,,1.5,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
125200,Participating Unit,No,No,MNDOTA_1_SOLAR1,North Star Solar 1,60,PGAE,"North Star Solar, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,6/20/2015,,60,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
110900,Participating Unit,No,No,COCOSB_6_SOLAR,Oakley Solar Project,1.5,PGAE,"Hayworth-Fabian, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,6/12/2013,,1.5,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
121800,Participating Unit,Yes,No,OLDRV1_6_SOLAR,Old River One,20,PGAE,"RE Old River One, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,12/30/2014,,20,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
121900,Participating Unit,Yes,No,PUTHCR_1_SOLAR1,Putah Creek Solar Farm,1.98,PGAE,Putah Creek Solar Farms LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,12/19/2014,,2,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
129900,Participating Unit,No,No,SLST13_2_SOLAR1,Quinto Solar PV Project,107.6,PGAE,"Solar Star California XIII, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,11/30/2015,,107.6,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
111200,Participating Unit,No,No,KANSAS_6_SOLAR,RE Kansas South,20,PGAE,RE Kansas South LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,6/6/2013,,20,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
120300,Participating Unit,No,No,LAMONT_1_SOLAR1,Regulus Solar,60,PGAE,"Regulus Solar, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,SCE1,11/11/2014,,60,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
118800,Participating Unit,No,No,HOLSTR_1_SOLAR,San Benito Smart Park,1.5,PGAE,"Enerparc CA1, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,6/16/2014,,1.5,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
101800,Participating Unit,No,No,AVENAL_6_SANDDG,Sand Drag Solar Project,19,PGAE,Sand Drag Solar Project,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,8/5/2011,,19,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
114900,Participating Unit,No,No,PEORIA_1_SOLAR,Sonora 1,1.5,PGAE,Fresh Air Energy IV,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,12/23/2013,,1.5,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
103000,Participating Unit,No,No,STROUD_6_SOLAR,Stroud Solar Station,20,PGAE,Pacific Gas and Electric Company,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,10/4/2011,,20,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
101700,Participating Unit,No,No,AVENAL_6_SUNCTY,Sun City Solar Project,20,PGAE,Sun City Project LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,8/5/2011,,20,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
125400,Participating Unit,No,No,S_RITA_6_SOLAR1,Sun Harvest Solar,1.5,PGAE,Sun Harvest Solar,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,5/28/2015,,,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
100000,Participating Unit,No,No,MARTIN_1_SUNSET,Sunset Reservoir - North Basin,4.5,PGAE,"RE SFCity1, LP",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,10/29/2010,,4.5,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
118900,Participating Unit,No,No,REEDLY_6_SOLAR,Terzian,1.23,PGAE,"Pristine Sun, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,6/17/2014,,1.25,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
98300,Participating Unit,No,No,VACADX_1_SOLAR,Vaca-Dixon Solar Station,2.5,PGAE,PG&E,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,12/23/2009,,2,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
123600,Participating Unit,No,No,VEGA_6_SOLAR1,Vega Solar,20,PGAE,"Vega Solar, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,SCE1,3/23/2015,,20,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
112000,Participating Unit,No,No,GATES_2_WSOLAR,West Gates Solar Station,10,PGAE,Pacific Gas and Electric Company,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,6/24/2013,,10,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
117000,Participating Unit,No,No,JAYNE_6_WLSLR,Westlands Solar Farm PV 1,18,PGAE,"Westlands Solar Farms, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,2/14/2014,,19,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
102400,Participating Unit,No,No,SCHNDR_1_WSTSDE,Westside Solar Station,15,PGAE,Pacific Gas & Electric Company,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,9/13/2011,,15,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
112100,Participating Unit,No,No,OLIVEP_1_SOLAR,White River Solar,20,PGAE,"SPS White River, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,6/22/2013,,20,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
119900,Participating Unit,No,No,OLIVEP_1_SOLAR2,White River West,19.75,PGAE,"CED White River Solar 2, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,10/1/2014,,19.75,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
123300,Participating Unit,No,No,WLDWD_1_SOLAR1,Wildwood Solar I,20,PGAE,"Wildwood Solar I, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,2/19/2015,,20,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
124600,Participating Unit,No,No,BLCKWL_6_SOLAR1,Blackwell Solar,12,PGAE,"Blackwell Solar, LLC",SUN,PHOTO VOLTAIC,SOLAR,ZP26,PGE4,4/16/2015,,12,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
126600,Participating Unit,No,No,EEKTMN_6_SOLAR1,EE K Solar 1,20,PGAE,"EE Kettleman Land, LLC",SUN,PHOTO VOLTAIC,SOLAR,ZP26,PGE3,8/12/2015,,20,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
137000,Participating Unit,No,No,EXCLSG_1_SOLAR,Excelsior Solar,60,PGAE,Five Points Solar Park LLC,SUN,PHOTO VOLTAIC,SOLAR,ZP26,PGE4,10/6/2016,,60,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
135300,Participating Unit,No,No,FRESHW_1_SOLAR1,Freshwater Solar,20,PGAE,"CED Corcoran Solar 3, LLC",SUN,PHOTO VOLTAIC,SOLAR,ZP26,PGE4,3/4/2016,,20,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
130600,Participating Unit,No,No,LAMONT_1_SOLAR4,Hayworth Solar Farm,26.66,PGAE,65HK 8me LLC,SUN,PHOTO VOLTAIC,SOLAR,ZP26,PGE4,12/23/2015,,33.26,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
135900,Participating Unit,No,No,MSTANG_2_SOLAR,Mustang,30,PGAE,RE Mustang LLC,SUN,PHOTO VOLTAIC,SOLAR,ZP26,PGE4,7/12/2016,,30,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
118300,Participating Unit,No,No,ARVINN_6_ORION1,Orion 1 Solar,12,PGAE,"Orion Solar I, LLC",SUN,PHOTO VOLTAIC,SOLAR,ZP26,PGE3,6/26/2014,,12,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
119100,Participating Unit,No,No,ARVINN_6_ORION2,Orion 2 Solar,8,PGAE,"Orion Solar II, LLC",SUN,PHOTO VOLTAIC,SOLAR,ZP26,PGE3,6/26/2014,,8,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
124400,Participating Unit,No,No,7STDRD_1_SOLAR1,Shafter Solar,20,PGAE,"Shafter Solar, LLC",SUN,PHOTO VOLTAIC,SOLAR,ZP26,PGE4,6/4/2015,,20,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
123800,Participating Unit,No,No,SKERN_6_SOLAR1,South Kern Solar PV Plant,20,PGAE,"Algonquin SKIC 20 Solar, LLC",SUN,PHOTO VOLTAIC,SOLAR,ZP26,PGE3,4/7/2015,,20,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
113200,Participating Unit,No,No,TOPAZ_2_SOLAR,Topaz Solar Farms,550,PGAE,"MidAmerican Solar, LLC",SUN,PHOTO VOLTAIC,SOLAR,ZP26,PGE2,10/27/2014,,550,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
136000,Participating Unit,No,No,TRNQLT_2_SOLAR,Tranquillity,200,PGAE,RE Tranquillity LLC,SUN,PHOTO VOLTAIC,SOLAR,ZP26,PGE4,7/28/2016,,200,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
116600,Participating Unit,No,No,TMPLTN_2_SOLAR,Vintner Solar,1.5,PGAE,Vintner Solar LLC,SUN,PHOTO VOLTAIC,SOLAR,ZP26,PGE2,3/5/2014,,1.5,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
130700,Participating Unit,No,No,LAMONT_1_SOLAR3,Woodmere Solar Farm,14.99,PGAE,"87RL 8me, LLC",SUN,PHOTO VOLTAIC,SOLAR,ZP26,PGE4,12/23/2015,,18.75,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
127300,Participating Unit,No,No,KERMAN_6_SOLAR2,Fresno Solar West,1.5,PGAE,"Fresno Cogeneration Partners, LP",SUN,PHOTO VOLTAIC,SOLAR,SP15,PGE3,10/20/2015,,1.5,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
136200,Participating Unit,No,No,HENRTS_1_SOLAR,Henrietta Solar Project,100,PGAE,"Parrey, LLC",SUN,PHOTO VOLTAIC,SOLAR,SP15,PGE3,8/19/2016,,100,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
135100,Participating Unit,No,No,HENRTA_6_SOLAR2,Westside Solar Power PV1,2,PGAE,Westside Assets LLC,SUN,PHOTO VOLTAIC,SOLAR,SP15,PGE2,5/7/2016,,2,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7800,Participating Unit,No,No,DIABLO_7_UNIT 1,Diablo Canyon Unit 1,1150,PGAE,PG&E,URANIUM,STEAM,NUCLEAR,ZP26,PGE4,1/1/1985,,1150,A,0.835,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
