Gen
BusNum,BusName,AreaName,ID,Status,AGC,MW,MWMin,MWMax,CostModel,FixedCostInd,FixedCostDep,CubicB,CubicC,CubicD,FuelCost,VariableOM,FuelType,UnitType,CostShift,CostMultiplier,BidMW:0,BidMWHr:0,BidMW:1,BidMWHr:1,BidMW:2,BidMWHr:2,BidMW:3,BidMWHr:3,BidMW:4,BidMWHr:4,BidMW:5,BidMWHr:5,BidMW:6,BidMWHr:6,BidMW:7,BidMWHr:7,BidMW:8,BidMWHr:8,BidMW:9,BidMWHr:9,BidMW:10,BidMWHr:10,BidMW:11,BidMWHr:11,BidMW:12,BidMWHr:12,BidMW:13,BidMWHr:13,BidMW:14,BidMWHr:14,BidMW:15,BidMWHr:15,BidMW:16,BidMWHr:16,BidMW:17,BidMWHr:17,BidMW:18,BidMWHr:18,BidMW:19,BidMWHr:19
4133,PEARSALL 2,South,1,Open,YES,0.00,10.08,33.60,Cubic,650.40,0.00,4.616,0.0004,0.00000,6.050,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,10.08,27.99,14.78,28.01,19.49,28.03,24.19,28.05,28.90,28.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4134,PEARSALL 3,South,1,Closed,YES,10.21,10.08,33.60,Cubic,650.40,0.00,4.616,0.0004,0.00000,6.050,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,10.08,27.99,14.78,28.01,19.49,28.03,24.19,28.05,28.90,28.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4135,PEARSALL 4,South,1,Closed,YES,10.21,10.08,33.60,Cubic,650.40,0.00,4.616,0.0004,0.00000,6.050,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,10.08,27.99,14.78,28.01,19.49,28.03,24.19,28.05,28.90,28.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4136,PEARSALL 5,South,1,Closed,YES,10.21,10.08,33.60,Cubic,650.40,0.00,4.616,0.0004,0.00000,6.050,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,10.08,27.99,14.78,28.01,19.49,28.03,24.19,28.05,28.90,28.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4137,PEARSALL 6,South,1,Open,YES,0.00,20.16,67.20,Cubic,700.80,0.00,4.661,0.0004,0.00000,6.050,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,20.16,28.32,29.57,28.36,38.98,28.41,48.38,28.45,57.79,28.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4138,PEARSALL 7,South,1,Open,YES,0.00,19.80,66.00,Cubic,699.00,0.00,4.660,0.0004,0.00000,6.050,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,19.80,28.31,29.04,28.35,38.28,28.40,47.52,28.44,56.76,28.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4142,SARITA 1 2,South,1,Closed,NO,141.00,56.40,188.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),"W2 (Wind Turbine, Type 2)",0.000,1.000,56.40,0.00,82.72,0.00,109.04,0.00,135.36,0.00,161.68,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4153,ARMSTRONG 1 2,South,1,Closed,NO,212.40,84.96,283.20,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),"W2 (Wind Turbine, Type 2)",0.000,1.000,84.96,0.00,124.61,0.00,164.26,0.00,203.90,0.00,243.55,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4160,CORPUS CHRISTI 1 2,South,1,Closed,YES,197.22,59.33,197.77,Cubic,896.66,0.00,4.836,0.0004,0.00000,3.613,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,59.33,17.68,87.02,17.76,114.71,17.84,142.39,17.92,170.08,18.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4161,CORPUS CHRISTI 1 3,South,1,Closed,YES,87.79,59.33,197.77,Cubic,896.66,0.00,4.836,0.0004,0.00000,3.613,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,59.33,17.68,87.02,17.76,114.71,17.84,142.39,17.92,170.08,18.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4162,CORPUS CHRISTI 1 4,South,1,Closed,YES,112.46,59.33,197.77,Cubic,896.66,0.00,4.836,0.0004,0.00000,3.613,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,59.33,17.68,87.02,17.76,114.71,17.84,142.39,17.92,170.08,18.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4163,CORPUS CHRISTI 1 5,South,1,Open,YES,0.00,2.70,9.00,Cubic,613.50,0.00,4.583,0.0004,0.00000,3.613,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,2.70,16.57,3.96,16.57,5.22,16.58,6.48,16.58,7.74,16.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4166,SARITA 2 1,South,1,Closed,NO,150.75,60.30,201.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),"W2 (Wind Turbine, Type 2)",0.000,1.000,60.30,0.00,88.44,0.00,116.58,0.00,144.72,0.00,172.86,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4177,BRUNI 1 1,South,1,Closed,NO,112.50,45.00,150.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),"W2 (Wind Turbine, Type 2)",0.000,1.000,45.00,0.00,66.00,0.00,87.00,0.00,108.00,0.00,129.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4181,TAFT 1 0,South,1,Closed,NO,150.07,60.03,200.10,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),"W2 (Wind Turbine, Type 2)",0.000,1.000,60.03,0.00,88.04,0.00,116.06,0.00,144.07,0.00,172.09,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4183,SAN PERLITA 0,South,1,Closed,NO,152.25,60.90,203.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),"W2 (Wind Turbine, Type 2)",0.000,1.000,60.90,0.00,89.32,0.00,117.74,0.00,146.16,0.00,174.58,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192,BROWNSVILLE 1 0,South,1,Closed,YES,74.79,22.50,75.00,Cubic,712.50,0.00,4.672,0.0004,0.00000,3.613,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,22.50,16.96,33.00,16.99,43.50,17.02,54.00,17.05,64.50,17.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192,BROWNSVILLE 1 0,South,10,Closed,YES,183.26,55.13,183.77,Cubic,875.66,0.00,4.817,0.0004,0.00000,3.613,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,55.13,17.60,80.86,17.67,106.59,17.75,132.31,17.82,158.04,17.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192,BROWNSVILLE 1 0,South,2,Open,YES,0.00,7.20,24.00,Cubic,636.00,0.00,4.603,0.0004,0.00000,3.613,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,7.20,16.66,10.56,16.67,13.92,16.68,17.28,16.69,20.64,16.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192,BROWNSVILLE 1 0,South,3,Closed,YES,60.83,18.30,61.00,Cubic,691.50,0.00,4.653,0.0004,0.00000,3.613,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,18.30,16.88,26.84,16.90,35.38,16.92,43.92,16.95,52.46,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192,BROWNSVILLE 1 0,South,4,Closed,YES,10.37,3.12,10.40,Cubic,615.60,0.00,4.585,0.0004,0.00000,3.613,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,3.12,16.58,4.58,16.58,6.03,16.59,7.49,16.59,8.94,16.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192,BROWNSVILLE 1 0,South,5,Closed,YES,136.48,80.10,267.00,Cubic,1000.50,0.00,4.929,0.0004,0.00000,3.613,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,80.10,18.09,117.48,18.20,154.86,18.30,192.24,18.41,229.62,18.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192,BROWNSVILLE 1 0,South,6,Closed,YES,155.90,80.10,267.00,Cubic,1000.50,0.00,4.929,0.0004,0.00000,3.613,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,80.10,18.09,117.48,18.20,154.86,18.30,192.24,18.41,229.62,18.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192,BROWNSVILLE 1 0,South,7,Closed,YES,155.90,80.10,267.00,Cubic,1000.50,0.00,4.929,0.0004,0.00000,3.613,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,80.10,18.09,117.48,18.20,154.86,18.30,192.24,18.41,229.62,18.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192,BROWNSVILLE 1 0,South,8,Closed,YES,183.26,55.13,183.77,Cubic,875.66,0.00,4.817,0.0004,0.00000,3.613,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,55.13,17.60,80.86,17.67,106.59,17.75,132.31,17.82,158.04,17.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192,BROWNSVILLE 1 0,South,9,Closed,YES,183.26,55.13,183.77,Cubic,875.66,0.00,4.817,0.0004,0.00000,3.613,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,55.13,17.60,80.86,17.67,106.59,17.75,132.31,17.82,158.04,17.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4194,SEBASTIAN 1 0,South,1,Closed,NO,151.20,60.48,201.60,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),"W2 (Wind Turbine, Type 2)",0.000,1.000,60.48,0.00,88.70,0.00,116.93,0.00,145.15,0.00,173.38,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4195,OILTON 0,South,1,Closed,NO,69.00,27.60,92.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),"W2 (Wind Turbine, Type 2)",0.000,1.000,27.60,0.00,40.48,0.00,53.36,0.00,66.24,0.00,79.12,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5020,JACKSBORO 1 2,North Central,1,Closed,NO,90.00,36.00,120.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),"W2 (Wind Turbine, Type 2)",0.000,1.000,36.00,0.00,52.80,0.00,69.60,0.00,86.40,0.00,103.20,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5023,ALEDO 1 2,North Central,1,Open,YES,0.00,1.44,4.80,Cubic,607.20,0.00,4.578,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,1.44,15.97,2.11,15.97,2.78,15.97,3.46,15.97,4.13,15.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5035,DALLAS 1 2,North Central,1,Open,YES,0.00,1.26,4.20,Cubic,606.30,0.00,4.577,0.0004,0.00000,3.316,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,1.26,15.18,1.85,15.18,2.44,15.18,3.02,15.19,3.61,15.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5036,DALLAS 1 3,North Central,1,Open,YES,0.00,1.92,6.40,Cubic,609.60,0.00,4.580,0.0004,0.00000,3.316,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,1.92,15.19,2.82,15.19,3.71,15.20,4.61,15.20,5.50,15.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037,DALLAS 1 4,North Central,1,Closed,YES,93.74,92.54,308.47,Cubic,1062.70,0.00,4.984,0.0004,0.00000,3.316,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,92.54,16.83,135.73,16.94,178.91,17.05,222.10,17.17,265.28,17.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5038,DALLAS 1 5,North Central,1,Closed,YES,93.74,92.54,308.47,Cubic,1062.70,0.00,4.984,0.0004,0.00000,3.316,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,92.54,16.83,135.73,16.94,178.91,17.05,222.10,17.17,265.28,17.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5039,DALLAS 1 6,North Central,1,Closed,YES,93.74,92.54,308.47,Cubic,1062.70,0.00,4.984,0.0004,0.00000,3.316,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,92.54,16.83,135.73,16.94,178.91,17.05,222.10,17.17,265.28,17.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,DALLAS 1 7,North Central,1,Closed,YES,93.74,92.54,308.47,Cubic,1062.70,0.00,4.984,0.0004,0.00000,3.316,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,92.54,16.83,135.73,16.94,178.91,17.05,222.10,17.17,265.28,17.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041,DALLAS 1 8,North Central,1,Closed,YES,93.74,92.54,308.47,Cubic,1062.70,0.00,4.984,0.0004,0.00000,3.316,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,92.54,16.83,135.73,16.94,178.91,17.05,222.10,17.17,265.28,17.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042,DALLAS 1 9,North Central,1,Closed,YES,93.74,92.54,308.47,Cubic,1062.70,0.00,4.984,0.0004,0.00000,3.316,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,92.54,16.83,135.73,16.94,178.91,17.05,222.10,17.17,265.28,17.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5051,GREENVILLE 1 2,North Central,1,Closed,YES,84.46,25.41,84.70,Cubic,727.05,0.00,4.685,0.0004,0.00000,3.628,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,25.41,17.09,37.27,17.12,49.13,17.15,60.98,17.19,72.84,17.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5057,GRAHAM 2,North Central,1,Open,YES,0.00,95.20,317.35,Cubic,1076.03,0.00,5.000,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,95.20,17.75,139.60,17.87,184.10,17.99,228.50,18.11,272.90,18.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5058,GRAHAM 3,North Central,1,Closed,YES,251.16,95.20,317.35,Cubic,1076.03,0.00,4.996,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,95.20,17.75,139.63,17.87,184.06,17.99,228.49,18.11,272.92,18.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5065,ARLINGTON 1 2,North Central,1,Closed,YES,10.57,3.18,10.60,Cubic,615.90,0.00,4.585,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,3.18,16.00,4.66,16.00,6.15,16.01,7.63,16.01,9.12,16.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5066,ARLINGTON 1 3,North Central,1,Open,YES,0.00,0.54,1.80,Cubic,602.70,0.00,4.574,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,0.54,15.95,0.79,15.95,1.04,15.95,1.30,15.95,1.55,15.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5067,ARLINGTON 1 4,North Central,1,Closed,YES,437.05,131.48,438.27,Cubic,1223.61,0.00,5.158,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,131.48,18.43,192.84,18.60,254.20,18.77,315.55,18.94,376.91,19.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5068,ARLINGTON 1 5,North Central,1,Closed,YES,437.05,131.48,438.27,Cubic,1223.61,0.00,5.158,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,131.48,18.43,192.84,18.60,254.20,18.77,315.55,18.94,376.91,19.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5069,ARLINGTON 1 6,North Central,1,Closed,YES,437.05,131.48,438.27,Cubic,1223.61,0.00,5.158,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,131.48,18.43,192.84,18.60,254.20,18.77,315.55,18.94,376.91,19.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5089,CLIFTON 1 1,North Central,1,Open,YES,0.00,0.00,123.90,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),HY (Hydro),0.000,1.000,12.54,0.00,18.39,0.00,24.24,0.00,30.10,0.00,35.95,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5106,IRVING 1 1,North Central,1,Open,YES,0.00,3.24,10.80,Cubic,236.29,0.00,8.017,0.0008,0.00000,2.241,0.000,BIT (Bituminous Coal),ST (Steam Turbine),0.000,1.000,3.24,17.98,4.75,17.99,6.26,17.99,7.78,18.00,9.29,18.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5107,IRVING 1 2,North Central,1,Open,YES,0.00,1.71,5.70,Cubic,236.15,0.00,8.017,0.0008,0.00000,2.241,0.000,BIT (Bituminous Coal),ST (Steam Turbine),0.000,1.000,1.71,17.97,2.51,17.98,3.31,17.98,4.10,17.98,4.90,17.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5166,DENTON 1 2,North Central,1,Closed,YES,126.15,37.95,126.50,Cubic,789.75,0.00,4.741,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,37.95,16.66,55.66,16.71,73.37,16.76,91.08,16.81,108.79,16.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5167,DENTON 1 3,North Central,1,Closed,YES,1.60,0.48,1.60,Cubic,602.40,0.00,4.573,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,0.48,15.95,0.70,15.95,0.93,15.95,1.15,15.95,1.38,15.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5170,DUBLIN 1 1,North Central,1,Closed,NO,45.00,18.00,60.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),"W2 (Wind Turbine, Type 2)",0.000,1.000,18.00,0.00,26.40,0.00,34.80,0.00,43.20,0.00,51.60,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5198,BRYSON 1 2,North Central,1,Closed,NO,112.50,45.00,150.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),"W2 (Wind Turbine, Type 2)",0.000,1.000,45.00,0.00,66.00,0.00,87.00,0.00,108.00,0.00,129.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5206,POOLVILLE 2,North Central,1,Closed,YES,207.10,74.60,248.67,Cubic,973.01,0.00,4.904,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,74.60,17.36,109.41,17.45,144.23,17.55,179.04,17.64,213.86,17.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5207,POOLVILLE 3,North Central,1,Closed,YES,180.01,74.60,248.67,Cubic,973.01,0.00,4.904,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,74.60,17.36,109.41,17.45,144.23,17.55,179.04,17.64,213.86,17.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5208,POOLVILLE 4,North Central,1,Closed,YES,180.01,74.60,248.67,Cubic,973.01,0.00,4.904,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,74.60,17.36,109.41,17.45,144.23,17.55,179.04,17.64,213.86,17.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5238,OLNEY 1 2,North Central,1,Closed,NO,168.75,67.50,225.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),"W2 (Wind Turbine, Type 2)",0.000,1.000,67.50,0.00,99.00,0.00,130.50,0.00,162.00,0.00,193.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5243,GOLDTHWAITE 1 4,North Central,1,Closed,NO,112.50,45.00,150.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),"W2 (Wind Turbine, Type 2)",0.000,1.000,45.00,0.00,66.00,0.00,87.00,0.00,108.00,0.00,129.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5262,GLEN ROSE 1 2,North Central,1,Closed,YES,1211.61,364.50,1215.00,Cubic,1485.46,0.00,6.975,0.0002,0.00000,1.000,0.000,NUC (Nuclear),NB (ST - Boiling Water Nuclear Reactor),0.000,1.000,364.50,7.12,534.60,7.18,704.70,7.23,874.80,7.29,1044.90,7.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5263,GLEN ROSE 1 3,North Central,1,Closed,YES,1023.98,364.50,1215.00,Cubic,1209.05,0.00,8.110,0.0002,0.00000,1.000,0.000,NUC (Nuclear),NB (ST - Boiling Water Nuclear Reactor),0.000,1.000,364.50,8.26,534.60,8.32,704.70,8.38,874.80,8.44,1044.90,8.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5281,TEMPLE 1 2,North Central,1,Closed,YES,266.98,80.32,267.73,Cubic,1001.59,0.00,4.930,0.0004,0.00000,3.975,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,80.32,19.91,117.80,20.03,155.28,20.14,192.77,20.26,230.25,20.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5282,TEMPLE 1 3,North Central,1,Closed,YES,266.98,80.32,267.73,Cubic,1001.59,0.00,4.930,0.0004,0.00000,3.975,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,80.32,19.91,117.80,20.03,155.28,20.14,192.77,20.26,230.25,20.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5283,TEMPLE 1 4,North Central,1,Open,YES,0.00,80.32,267.73,Cubic,1001.59,0.00,4.930,0.0004,0.00000,3.975,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,80.32,19.91,117.80,20.03,155.29,20.14,192.77,20.26,230.25,20.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5297,MCKINNEY 1 2,North Central,1,Open,YES,0.00,0.96,3.20,Cubic,604.80,0.00,4.575,0.0004,0.00000,3.628,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,0.96,16.60,1.41,16.60,1.86,16.61,2.30,16.61,2.75,16.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5298,MCKINNEY 1 3,North Central,1,Closed,YES,114.68,34.50,115.00,Cubic,772.50,0.00,4.725,0.0004,0.00000,3.628,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,34.50,17.27,50.60,17.31,66.70,17.36,82.80,17.40,98.90,17.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5299,MCKINNEY 1 4,North Central,1,Closed,YES,114.68,34.50,115.00,Cubic,772.50,0.00,4.725,0.0004,0.00000,3.628,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,34.50,17.27,50.60,17.31,66.70,17.36,82.80,17.40,98.90,17.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300,MCKINNEY 1 5,North Central,1,Closed,YES,114.68,34.50,115.00,Cubic,772.50,0.00,4.725,0.0004,0.00000,3.628,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,34.50,17.27,50.60,17.31,66.70,17.36,82.80,17.40,98.90,17.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5301,MCKINNEY 1 6,North Central,1,Closed,YES,82.47,24.81,82.70,Cubic,724.05,0.00,4.682,0.0004,0.00000,3.628,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,24.81,17.07,36.39,17.11,47.97,17.14,59.54,17.17,71.12,17.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5302,MCKINNEY 1 7,North Central,1,Closed,YES,462.46,139.13,463.75,Cubic,1638.81,0.00,5.193,0.0004,0.00000,3.628,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,139.13,19.33,204.05,19.52,268.98,19.70,333.90,19.89,398.83,20.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5303,MCKINNEY 1 8,North Central,1,Closed,YES,462.46,139.13,463.75,Cubic,1638.81,0.00,5.193,0.0004,0.00000,3.628,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,139.13,19.33,204.05,19.52,268.98,19.70,333.90,19.89,398.83,20.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5319,GRANBURY 1 2,North Central,1,Closed,YES,79.86,78.84,262.80,Cubic,994.20,0.00,4.923,0.0004,0.00000,3.975,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,78.84,19.88,115.63,19.99,152.42,20.11,189.22,20.22,226.01,20.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5320,GRANBURY 1 3,North Central,1,Open,YES,0.00,78.84,262.80,Cubic,994.20,0.00,4.923,0.0004,0.00000,3.975,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,78.84,19.88,115.63,19.99,152.42,20.11,189.22,20.22,226.01,20.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5321,GRANBURY 1 4,North Central,1,Closed,YES,79.86,78.84,262.80,Cubic,994.20,0.00,4.923,0.0004,0.00000,3.975,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,78.84,19.88,115.63,19.99,152.42,20.11,189.22,20.22,226.01,20.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5324,DALLAS 2 2,North Central,1,Closed,YES,283.28,85.22,284.07,Cubic,1026.10,0.00,4.952,0.0004,0.00000,3.316,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,85.22,16.70,124.99,16.80,164.76,16.90,204.53,17.01,244.30,17.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5325,DALLAS 2 3,North Central,1,Closed,YES,283.28,85.22,284.07,Cubic,1026.10,0.00,4.952,0.0004,0.00000,3.316,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,85.22,16.70,124.99,16.80,164.76,16.90,204.53,17.01,244.30,17.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5326,DALLAS 2 4,North Central,1,Closed,YES,283.28,85.22,284.07,Cubic,1026.10,0.00,4.952,0.0004,0.00000,3.316,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,85.22,16.70,124.99,16.80,164.76,16.90,204.53,17.01,244.30,17.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5342,LEWISVILLE 1 1,North Central,1,Closed,NO,8.40,0.00,8.40,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),HY (Hydro),0.000,1.000,0.00,0.00,1.68,0.00,3.36,0.00,5.04,0.00,6.72,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5343,LEWISVILLE 1 2,North Central,1,Closed,NO,207.50,0.00,207.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),HY (Hydro),0.000,1.000,0.00,0.00,41.50,0.00,83.00,0.00,124.50,0.00,166.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
