fbus,tbus,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax,Pf,Qf,Pt,Qt,mu_Sf,mu_St,mu_angmin,mu_angmax
26017,26157,0,1.339591438,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26017,26145,0,3.316777491,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26017,26133,0,3.75583354,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26017,26061,0,2.242792304,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26017,26051,0,2.870511493,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26017,29083,0,3.863602394,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26017,29027,0,8.893224394,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26017,29018,0,19.24060872,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26017,28850,0,8.314779588,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26017,28844,0,6.568856013,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26017,28797,0,3.454968661,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26017,28784,0,9.086975628,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26017,28765,0,9.482918285,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26017,26097,0,0.117377772,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26017,28048,0,0.451590597,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26017,28128,0,1.176538712,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26051,28417,0,5.669941656,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26051,28302,0,8.098747548,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26051,28401,0,6.069648493,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26051,28361,0,8.956492423,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26051,28060,0,19.32334638,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26051,28099,0,2.124927827,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26051,28078,0,4.509614089,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26051,28064,0,13.96545167,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26051,28024,0,2.604302151,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26051,28013,0,1.232830068,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26051,26215,0,0.638730017,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26051,26197,0,0.140896196,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26051,26163,0,0.044103383,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26051,26157,0,0.057116698,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26051,26145,0,0.08742447,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26051,26133,0,0.111572664,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26051,26061,0,0.297181013,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26051,29083,0,7.828259337,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26051,28850,0,2.621448226,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26051,28797,0,0.770532218,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26051,28784,0,2.797105516,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26051,28765,0,7.456362962,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26051,30390,0,2.481470734,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26051,30076,0,19.29327003,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26051,30001,0,9.512613211,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26051,26097,0,4.666354313,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26051,28048,0,5.534906437,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26051,28128,0,4.347093418,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26061,28417,0,4.016075328,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26061,28302,0,5.697182836,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26061,28401,0,4.098733209,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26061,28361,0,6.293700408,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26061,28060,0,11.50856128,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26061,28099,0,1.199744112,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26061,28078,0,3.145945897,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26061,28064,0,7.881813106,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26061,28024,0,1.329988936,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26061,28013,0,0.669939032,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26061,40984,0,16.7648777,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26061,26215,0,0.593599889,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26061,26197,0,0.120716784,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26061,26163,0,0.270774329,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26061,26157,0,0.303936214,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26061,26145,0,0.515735501,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26061,26133,0,0.639526404,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26061,29083,0,5.570299483,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26061,28850,0,1.817483822,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26061,28797,0,0.575934574,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26061,28784,0,2.047821354,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26061,28765,0,5.401482192,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26061,28885,0,19.2143981,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26061,30390,0,3.167080871,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26061,30001,0,19.32875532,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26061,26097,0,3.426482,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26061,28048,0,3.14044598,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26061,28128,0,2.406009624,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,28417,0,5.426541328,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,28474,0,20.16085261,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,28302,0,12.90577105,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,28401,0,10.90480814,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,28361,0,10.0220919,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,28354,0,5.622129751,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,28365,0,4.376463168,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,28122,0,14.53658182,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,28060,0,1.156204053,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,28099,0,0.303622469,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,28078,0,0.121969873,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,28064,0,0.627669098,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,28024,0,0.122623865,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,28013,0,0.065841282,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,26215,0,0.071877342,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,26197,0,3.037474946,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,26163,0,3.296338796,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,26157,0,2.338399755,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,26145,0,5.628903126,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,26133,0,6.419867347,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,29083,0,3.42755478,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,29027,0,8.068688139,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,29018,0,17.3299074,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,28850,0,6.598698896,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,28844,0,5.93916025,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,28797,0,2.721852289,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,28784,0,7.268933537,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,28765,0,8.142666014,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,28885,0,21.05437038,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,28048,0,0.237058088,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26097,28128,0,0.702951397,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26133,28417,0,12.76947501,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26133,28302,0,18.27989627,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26133,28401,0,13.53847574,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26133,28361,0,20.16690915,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26133,28099,0,4.396092418,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26133,28078,0,6.708102276,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26133,28024,0,4.758526772,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26133,28013,0,2.355154805,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26133,26215,0,0.79088733,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26133,26197,0,0.314649267,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26133,26163,0,0.064777426,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26133,26157,0,0.083868438,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26133,26145,0,0.038962907,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26133,29083,0,17.37744925,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26133,28850,0,5.889069318,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26133,28797,0,1.775328028,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26133,28784,0,6.399571399,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26133,28765,0,16.90383311,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26133,30390,0,4.206231087,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26133,30001,0,15.84388579,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26133,28048,0,10.25615788,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26133,28128,0,9.032057674,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26145,28417,0,10.25717054,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26145,28302,0,14.67445459,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26145,28401,0,10.8909896,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26145,28361,0,16.19855881,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26145,28099,0,3.591557754,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26145,28078,0,5.813107199,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26145,28064,0,20.828549,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26145,28024,0,3.98196275,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26145,28013,0,1.954323031,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26145,26215,0,0.703693196,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26145,26197,0,0.253525798,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26145,26163,0,0.050042613,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26145,26157,0,0.065233808,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26145,29083,0,14.00377482,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26145,28850,0,4.730940484,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26145,28797,0,1.419592741,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26145,28784,0,5.124085005,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26145,28765,0,13.5612457,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26145,30390,0,4.201672803,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26145,30001,0,16.7579646,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26145,28048,0,8.56043235,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26145,28128,0,7.371667265,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26157,28417,0,6.260802378,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26157,28302,0,9.008583658,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26157,28401,0,6.675322047,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26157,28361,0,9.904768423,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26157,28060,0,15.17197406,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26157,28099,0,2.038243683,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26157,28078,0,2.530106148,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26157,28064,0,10.33306014,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26157,28024,0,2.03338641,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26157,28013,0,1.031764223,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26157,26215,0,0.275652902,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26157,26197,0,0.157985424,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26157,26163,0,0.032804244,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26157,29083,0,8.393602522,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26157,28850,0,2.911331301,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26157,28797,0,0.879393691,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26157,28784,0,3.165066715,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26157,28765,0,8.303266209,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26157,30390,0,3.021281205,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26157,30001,0,12.48051069,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26157,28048,0,4.393803953,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26157,28128,0,4.21830573,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26163,28417,0,5.363415153,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26163,28302,0,7.669184858,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26163,28401,0,5.709582041,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26163,28361,0,8.470727806,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26163,28060,0,16.33871724,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26163,28099,0,1.917682294,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26163,28078,0,3.348816187,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26163,28064,0,11.54096541,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26163,28024,0,2.191006882,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26163,28013,0,1.063789548,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26163,26215,0,0.420857267,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26163,26197,0,0.133445724,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26163,29083,0,7.349123847,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26163,28850,0,2.475628734,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26163,28797,0,0.737958495,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26163,28784,0,2.668564156,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26163,28765,0,7.079086801,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26163,30390,0,2.498163344,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26163,30076,0,20.53160365,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26163,30001,0,10.11936391,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26163,28048,0,4.693668409,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26163,28128,0,3.932183904,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26197,28417,0,1.965919461,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26197,28302,0,2.799755348,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26197,28401,0,2.106551905,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26197,28361,0,3.103110942,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26197,28060,0,7.970179528,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26197,28099,0,0.784639282,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26197,28078,0,2.506820804,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26197,28064,0,5.99820543,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26197,28024,0,1.081303015,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26197,28013,0,0.489553663,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26197,40984,0,8.753211612,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26197,26215,0,0.558166466,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26197,40756,0,10.95139795,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26197,29083,0,2.74727488,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26197,28850,0,0.907193979,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26197,28844,0,12.69658389,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26197,28797,0,0.263962082,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26197,28784,0,0.961138081,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26197,28765,0,2.577799891,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26197,28885,0,9.289547533,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26197,30372,0,19.86991594,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26197,30390,0,2.725759249,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26197,30001,0,15.08143711,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26197,28048,0,2.268737406,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26197,28128,0,1.594602595,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26215,28549,0,20.42573251,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26215,28417,0,3.833597696,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26215,28474,0,14.75515499,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26215,28302,0,8.663187114,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26215,28401,0,7.243052036,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26215,28361,0,7.027562514,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26215,28354,0,4.156689285,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26215,28365,0,3.239703884,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26215,28122,0,14.53690426,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26215,28060,0,0.919530632,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26215,28099,0,0.301869921,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26215,28078,0,0.086566743,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26215,28064,0,0.561263721,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26215,28024,0,0.132478448,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26215,28013,0,0.079785438,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26215,40756,0,19.93189685,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26215,29083,0,2.471630312,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26215,29027,0,5.94449716,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26215,29018,0,12.66238436,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26215,28850,0,3.990121371,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26215,28844,0,4.357860485,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26215,28797,0,1.539956933,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26215,28784,0,4.430094968,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26215,28765,0,5.570828026,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26215,28885,0,14.73968597,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26215,30390,0,13.87567613,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26215,28048,0,0.281038396,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
26215,28128,0,0.72346833,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
28013,28549,0,5.902014927,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
28013,28503,0,7.011726428,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
28013,28688,0,9.813641263,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
28013,28417,0,0.729725541,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
28013,28527,0,8.509063651,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
28013,28474,0,4.284305285,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
28013,28302,0,1.360375226,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
28013,28401,0,1.006744204,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
28013,28361,0,1.226673667,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
28013,28354,0,1.307316669,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
28013,28365,0,1.031411004,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
28013,28122,0,1.052384758,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
28013,28060,0,0.235911548,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
28013,28099,0,0.03177098,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
28013,28078,0,0.084816903,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
28013,28064,0,0.098811954,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
28013,28024,0,0.022497922,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
28013,40984,0,5.235002414,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
28013,40912,0,19.14415788,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
28013,40756,0,4.290302247,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
28013,40004,0,18.64010129,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
28013,30220,0,18.85448548,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
28013,29083,0,0.63616515,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
