Number,Name,Area Name,Nom kV,PU Volt,Volt (kV),Angle (Deg),Substation Latitude,Substation Longitude,Load MW,Load Mvar,Gen MW,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Area Num,Zone Num
282411,CORONA 5 3,Southeast California,138.0,1.01234,139.703,-79.7,33.9597,-117.5002,42.07,3.36,,,,0,0,7,1
282421,CORONA 5 4,Southeast California,138.0,1.01249,139.724,-79.67,33.9597,-117.5002,,,,,,0,0,7,1
282431,CORONA 6 1,Southeast California,138.0,1.00575,138.794,-79.81,33.9487,-117.5619,42.07,17.79,,,,0,0,7,1
282441,CORONA 7 1,Southeast California,138.0,1.00648,138.894,-80.16,33.9045,-117.4864,52.37,18.93,,,,0,0,7,1
282451,CORONA 8 1,Southeast California,138.0,1.00742,139.025,-79.42,33.9204,-117.4252,27.89,7.47,,,,0,0,7,1
282461,RANCHO CUCAMONGA 6 1,Southeast California,138.0,1.00155,138.213,-79.18,34.2433,-117.485,32.59,12.71,,,,0,0,7,1
282471,RANCHO CUCAMONGA 7 1,Southeast California,138.0,1.00952,139.314,-79.42,34.0863,-117.4863,31.31,13.89,,,,0,0,7,1
282481,RIVERSIDE 1 1,Southeast California,138.0,1.00498,138.687,-80.43,33.9232,-117.551,,,,,,0,0,7,1
282491,RIVERSIDE 1 2,Southeast California,138.0,1.00469,138.647,-80.45,33.9232,-117.551,42.9,15.64,,,,0,0,7,1
282501,RIVERSIDE 1 3,Southeast California,138.0,1.00523,138.722,-80.4,33.9232,-117.551,,,,,,0,0,7,1
282511,RIVERSIDE 2 1,Southeast California,138.0,1.0084,139.159,-80.05,33.9198,-117.4928,42.9,10.67,,,,0,0,7,1
282521,CORONA 9 1,Southeast California,138.0,1.02901,142.003,-80.76,33.6831,-117.4378,26.37,3.84,,,,0,0,7,1
282531,CORONA 10 1,Southeast California,138.0,1.03494,142.822,-80.6,33.6627,-117.4971,,,,,,0,0,7,1
282541,CORONA 10 2,Southeast California,138.0,1.03482,142.806,-80.62,33.6627,-117.4971,26.37,6.16,,,,0,0,7,1
282551,FONTANA 1 1,Southeast California,138.0,1.00845,139.166,-79.18,34.0188,-117.5135,34.06,5.18,,,,0,0,7,1
282561,FONTANA 2 1,Southeast California,138.0,1.01719,140.373,-79.1,33.9739,-117.4645,34.06,3.15,,,,0,0,7,1
282571,FONTANA 3 1,Southeast California,138.0,1.01055,139.456,-79.26,34.0251,-117.4163,,,,,,0,0,7,1
282581,FONTANA 3 2,Southeast California,138.0,1.01016,139.402,-79.3,34.0251,-117.4163,57.24,19.75,,,,0,0,7,1
282591,FONTANA 4 1,Southeast California,138.0,1.00927,139.279,-79.35,34.0993,-117.505,,,,,,0,0,7,1
282601,FONTANA 4 2,Southeast California,138.0,1.00951,139.313,-79.31,34.0993,-117.505,,,,,,0,0,7,1
282611,FONTANA 4 3,Southeast California,138.0,1.00904,139.247,-79.38,34.0993,-117.505,57.24,9.82,,,,0,0,7,1
282621,FONTANA 5 1,Southeast California,138.0,1.01764,140.434,-78.4,34.1816,-117.3796,57.24,21.34,,,0.0,0,0,7,1
282631,FONTANA 6 1,Southeast California,138.0,1.00988,139.364,-79.03,34.0926,-117.4182,,,,,,0,0,7,1
282641,FONTANA 6 2,Southeast California,138.0,1.00954,139.316,-79.06,34.0926,-117.4182,53.05,20.94,,,,0,0,7,1
282651,FONTANA 7 1,Southeast California,138.0,1.01487,140.053,-78.34,34.1824,-117.4386,53.05,22.13,,,,0,0,7,1
282661,FONTANA 7 2,Southeast California,138.0,1.01524,140.103,-78.31,34.1824,-117.4386,,,,,,0,0,7,1
282671,FONTANA 8 1,Southeast California,138.0,1.00069,138.096,-80.0,34.2382,-117.5475,53.05,27.17,,,,0,0,7,1
282681,ADELANTO 1 1,Southeast California,138.0,1.02628,141.627,-74.13,34.6578,-117.411,,,,,,0,0,7,1
282691,ADELANTO 1 2,Southeast California,138.0,1.02614,141.607,-74.15,34.6578,-117.411,29.45,7.01,,,,0,0,7,1
282701,ADELANTO 1 3,Southeast California,138.0,1.02643,141.647,-74.12,34.6578,-117.411,,,,,,0,0,7,1
282711,ADELANTO 2 1,Southeast California,138.0,1.01376,139.9,-77.03,34.5394,-117.5086,29.45,5.76,,,,0,0,7,1
282721,CAMP PENDLETON 1,Southeast California,138.0,1.03677,143.074,-79.9,33.4145,-117.4504,28.18,17.43,,,,0,0,7,1
282731,RIVERSIDE 3 1,Southeast California,138.0,1.00678,138.935,-79.52,33.9055,-117.3848,,,,,,0,0,7,1
282741,RIVERSIDE 3 2,Southeast California,138.0,1.00635,138.877,-79.55,33.9055,-117.3848,50.71,25.37,,,,0,0,7,1
282751,RIVERSIDE 4 1,Southeast California,138.0,1.00788,139.088,-79.63,33.8424,-117.5129,50.71,17.65,,,,0,0,7,1
282761,RIVERSIDE 5 1,Southeast California,138.0,1.0101,139.394,-79.71,33.8889,-117.3532,,,,,,0,0,7,1
282771,RIVERSIDE 5 2,Southeast California,138.0,1.01058,139.46,-79.68,33.8889,-117.3532,,,,,,0,0,7,1
282781,RIVERSIDE 5 3,Southeast California,138.0,1.00965,139.331,-79.74,33.8889,-117.3532,50.71,31.88,,,,0,0,7,1
282791,RIVERSIDE 6 1,Southeast California,138.0,1.00957,139.32,-79.32,34.0419,-117.4297,45.12,9.62,,,,0,0,7,1
282801,RIVERSIDE 7 1,Southeast California,138.0,1.00258,138.356,-79.73,33.9411,-117.3782,45.12,11.46,,,,0,0,7,1
282811,RIVERSIDE 8 1,Southeast California,138.0,1.00982,139.355,-79.24,34.1011,-117.5409,45.12,10.22,,,,0,0,7,1
282821,RIVERSIDE 8 2,Southeast California,138.0,1.01004,139.386,-79.21,34.1011,-117.5409,,,,,,0,0,7,1
282831,VICTORVILLE 1 1,Southeast California,138.0,1.01222,139.687,-76.56,34.3862,-117.3142,49.37,24.72,,,,0,0,7,1
282841,VICTORVILLE 1 2,Southeast California,138.0,1.01262,139.741,-76.54,34.3862,-117.3142,,,,,,0,0,7,1
282851,VICTORVILLE 1 3,Southeast California,138.0,1.01222,139.687,-76.56,34.3862,-117.3142,,,,,,0,0,7,1
282861,VICTORVILLE 2 1,Southeast California,138.0,1.02191,141.023,-74.63,34.5622,-117.3261,49.37,9.79,,,,0,0,7,1
282871,RIALTO 1 1,Southeast California,138.0,1.01273,139.756,-77.35,34.257,-117.3556,,,,,,0,0,7,1
282881,RIALTO 1 2,Southeast California,138.0,1.0125,139.725,-77.37,34.257,-117.3556,35.98,12.69,,,,0,0,7,1
282891,HESPERIA 1 1,Southeast California,138.0,1.0127,139.753,-76.47,34.3853,-117.3286,37.38,11.65,,,,0,0,7,1
282901,HESPERIA 1 2,Southeast California,138.0,1.01293,139.784,-76.45,34.3853,-117.3286,,,,,,0,0,7,1
282911,RIVERSIDE 9 1,Southeast California,138.0,1.00548,138.757,-79.19,33.9214,-117.311,48.4,6.82,,,,0,0,7,1
282921,RIVERSIDE 10 1,Southeast California,138.0,1.01394,139.923,-79.25,33.9889,-117.4563,48.4,17.53,,,,0,0,7,1
282931,BLOOMINGTON 1,Southeast California,138.0,1.01631,140.251,-78.82,34.0384,-117.4796,27.75,9.34,,,,0,0,7,1
282941,SAN BERNARDINO 1 1,Southeast California,138.0,1.01355,139.87,-76.72,34.311,-117.295,51.02,33.04,,,,0,0,7,1
282951,SAN BERNARDINO 2 1,Southeast California,138.0,1.0132,139.821,-78.21,34.125,-117.3026,51.02,13.82,,,,0,0,7,1
282961,RIALTO 2 1,Southeast California,138.0,1.02481,141.423,-78.26,34.1937,-117.3206,,,,,,0,0,7,1
282971,RIALTO 2 2,Southeast California,138.0,1.02463,141.4,-78.29,34.1937,-117.3206,48.91,3.51,,,,0,0,7,1
282981,RIALTO 2 3,Southeast California,138.0,1.02495,141.443,-78.23,34.1937,-117.3206,,,,,,0,0,7,1
282991,RIALTO 3 1,Southeast California,138.0,1.01635,140.256,-78.36,34.1743,-117.3784,48.91,11.81,,,,0,0,7,1
283001,RIALTO 4 1,Southeast California,138.0,1.01766,140.437,-78.35,34.1736,-117.4298,48.91,14.39,,,,0,0,7,1
283011,RIALTO 4 2,Southeast California,138.0,1.01793,140.475,-78.32,34.1736,-117.4298,,,,,,0,0,7,1
283021,RIVERSIDE 11 1,Southeast California,138.0,1.0147,140.028,-78.08,34.0675,-117.2839,85.38,15.0,,,,0,0,7,1
283031,LAKE ELSINORE 1 1,Southeast California,138.0,1.02548,141.516,-79.12,33.5705,-117.3781,45.19,10.04,,,,0,0,7,1
283041,LAKE ELSINORE 2 1,Southeast California,138.0,1.03243,142.475,-78.96,33.6384,-117.2993,,,,,,0,0,7,1
283051,LAKE ELSINORE 2 2,Southeast California,138.0,1.03221,142.446,-78.98,33.6384,-117.2993,45.19,11.48,,,,0,0,7,1
283061,RIVERSIDE 12 1,Southeast California,138.0,1.00241,138.332,-79.78,33.9339,-117.386,31.5,13.44,,,,0,0,7,1
283071,RIVERSIDE 12 2,Southeast California,138.0,1.00216,138.299,-79.8,33.9339,-117.386,39.6,12.68,,,,0,0,7,1
283081,RIVERSIDE 13 1,Southeast California,138.0,1.0158,140.181,-78.87,33.877,-117.2772,,,,,,0,0,7,1
283091,RIVERSIDE 13 2,Southeast California,138.0,1.01565,140.16,-78.89,33.877,-117.2772,39.6,6.45,,,,0,0,7,1
283101,OCEANSIDE 1 1,Southeast California,138.0,1.02422,141.343,-79.12,33.2746,-117.3179,36.34,7.26,,,,0,0,7,1
283111,VICTORVILLE 3 1,Southeast California,138.0,1.02519,141.476,-74.17,34.6184,-117.3457,31.92,9.61,,,,0,0,7,1
283121,VICTORVILLE 4 1,Southeast California,138.0,1.02676,141.693,-74.07,34.6304,-117.3742,,,,,,0,0,7,1
283131,VICTORVILLE 4 2,Southeast California,13.8,1.02465,14.14,-75.28,34.6304,-117.3742,29.91,1.49,,,,0,0,7,1
283141,VICTORVILLE 4 3,Southeast California,13.8,1.02697,14.172,-73.96,34.6304,-117.3742,,,,,,0,0,7,1
283151,VICTORVILLE 4 4,Southeast California,1.0,1.02697,1.027,-73.96,34.6304,-117.3742,,,,,,0,0,7,1
283161,HELENDALE 1,Southeast California,138.0,1.02964,142.091,-72.31,34.7923,-117.4442,11.48,0.05,,,,0,0,7,1
283171,MURRIETA 1 1,Southeast California,345.0,1.03729,357.865,-75.98,33.4977,-117.3477,,,,,,0,0,7,1
283181,MURRIETA 1 2,Southeast California,138.0,1.02696,141.72,-78.36,33.4977,-117.3477,55.87,21.93,,,,0,0,7,1
283191,MURRIETA 2 1,Southeast California,138.0,1.02445,141.374,-78.87,33.4634,-117.3553,,,,,,0,0,7,1
283201,MURRIETA 2 2,Southeast California,138.0,1.02414,141.331,-78.91,33.4634,-117.3553,55.87,15.2,,,,0,0,7,1
283211,RIVERSIDE 14 1,Southeast California,138.0,1.01361,139.878,-79.54,33.8329,-117.3845,,,,,,0,0,7,1
283221,RIVERSIDE 14 2,Southeast California,138.0,1.01351,139.864,-79.56,33.8329,-117.3845,31.5,2.72,,,,0,0,7,1
283231,RIVERSIDE 14 3,Southeast California,138.0,1.01373,139.895,-79.52,33.8329,-117.3845,,,,,,0,0,7,1
283241,RIVERSIDE 15 1,Southeast California,138.0,1.00735,139.014,-79.37,33.9214,-117.3371,52.2,23.36,,,,0,0,7,1
283251,RIVERSIDE 16 1,Southeast California,345.0,1.01588,350.48,-74.79,33.9271,-117.2989,,,,,,0,0,7,1
283261,RIVERSIDE 16 2,Southeast California,138.0,1.00751,139.036,-78.85,33.9271,-117.2989,52.2,22.75,,,,0,0,7,1
283271,PERRIS 1 1,Southeast California,138.0,1.02565,141.539,-80.45,33.7153,-117.4163,48.33,16.17,,,56.81,0,0,7,1
283281,PERRIS 2 1,Southeast California,138.0,1.01632,140.252,-79.41,33.8193,-117.3562,48.33,26.17,,,,0,0,7,1
283291,SAN BERNARDINO 3 1,Southeast California,138.0,1.02128,140.936,-78.28,34.1686,-117.3385,23.59,8.94,,,,0,0,7,1
283301,CARLSBAD 1 1,Southeast California,138.0,1.01458,140.012,-79.36,33.0893,-117.3141,46.58,18.17,,,-18.01,0,0,7,1
283311,CARLSBAD 1 2,Southeast California,24.0,1.01458,24.35,-79.36,33.0893,-117.3141,,,,,,0,0,7,1
283321,CARLSBAD 1 3,Southeast California,24.0,1.01458,24.35,-79.36,33.0893,-117.3141,,,,,,0,0,7,1
283331,CARLSBAD 1 4,Southeast California,1.0,1.01458,1.015,-79.36,33.0893,-117.3141,,,,,,0,0,7,1
283341,CARLSBAD 2 1,Southeast California,138.0,1.02217,141.06,-78.96,33.1597,-117.3561,,,,,,0,0,7,1
283351,CARLSBAD 2 2,Southeast California,138.0,1.02206,141.044,-78.98,33.1597,-117.3561,24.88,5.17,,,,0,0,7,1
283361,OCEANSIDE 2 1,Southeast California,138.0,1.02472,141.412,-78.92,33.2426,-117.3157,38.19,20.77,,,,0,0,7,1
283371,OCEANSIDE 2 2,Southeast California,138.0,1.02505,141.457,-78.9,33.2426,-117.3157,,,,,,0,0,7,1
283381,OCEANSIDE 3 1,Southeast California,138.0,1.02598,141.586,-79.07,33.3913,-117.2694,38.19,17.56,,,,0,0,7,1
283391,SAN BERNARDINO 4 1,Southeast California,138.0,1.01296,139.789,-77.83,34.223,-117.3541,,,,,,0,0,7,1
283401,SAN BERNARDINO 4 2,Southeast California,138.0,1.01275,139.76,-77.84,34.223,-117.3541,25.99,12.04,,,,0,0,7,1
283411,HESPERIA 2 1,Southeast California,138.0,1.01672,140.307,-75.87,34.4135,-117.3572,,,,,,0,0,7,1
283421,HESPERIA 2 2,Southeast California,138.0,1.01645,140.271,-75.9,34.4135,-117.3572,47.23,13.36,,,,0,0,7,1
283431,HESPERIA 3 1,Southeast California,345.0,1.01561,350.384,-74.18,34.3031,-117.315,,,,,,0,0,7,1
283441,HESPERIA 3 2,Southeast California,138.0,1.01533,140.116,-76.76,34.3031,-117.315,,,,,,0,0,7,1
283451,HESPERIA 3 3,Southeast California,18.0,1.02087,18.376,-81.86,34.3031,-117.315,,,,,,0,0,7,1
283461,HESPERIA 3 4,Southeast California,1.0,1.02087,1.021,-81.86,34.3031,-117.315,,,,,,0,0,7,1
283471,HESPERIA 3 5,Southeast California,345.0,1.01532,350.286,-74.21,34.3031,-117.315,47.23,17.9,,,,0,0,7,1
283481,HESPERIA 4 1,Southeast California,138.0,1.01256,139.734,-76.94,34.336,-117.3554,49.49,19.51,,,,0,0,7,1
283491,SAN BERNARDINO 5 1,Southeast California,138.0,1.01548,140.136,-77.95,34.0565,-117.2469,44.47,16.44,,,,0,0,7,1
283501,SAN BERNARDINO 6 1,Southeast California,138.0,1.01545,140.133,-78.29,34.1312,-117.2316,44.47,7.68,,,37.12,0,0,7,1
283511,OCEANSIDE 4 1,Southeast California,138.0,1.02229,141.075,-78.83,33.2452,-117.2643,,,,,,0,0,7,1
283521,OCEANSIDE 4 2,Southeast California,138.0,1.02203,141.039,-78.86,33.2452,-117.2643,46.65,14.99,,,,0,0,7,1
283531,OCEANSIDE 5 1,Southeast California,138.0,1.01684,140.323,-79.29,33.1064,-117.3212,46.65,4.27,,,,0,0,7,1
283541,CARLSBAD 3 1,Southeast California,138.0,1.02169,140.993,-78.99,33.1401,-117.3417,76.67,33.73,,,,0,0,7,1
283551,VICTORVILLE 5 1,Southeast California,138.0,1.01661,140.293,-75.6,34.5781,-117.2657,,,,,,0,0,7,1
283561,VICTORVILLE 5 2,Southeast California,138.0,1.01639,140.261,-75.62,34.5781,-117.2657,38.16,13.32,,,,0,0,7,1
283571,VICTORVILLE 6 1,Southeast California,138.0,1.02533,141.496,-74.68,34.5052,-117.255,38.16,2.74,,,,0,0,7,1
283581,COLTON 1 1,Southeast California,138.0,1.01373,139.895,-78.19,34.1131,-117.2099,,,,,,0,0,7,1
283591,COLTON 1 2,Southeast California,138.0,1.01336,139.844,-78.22,34.1131,-117.2099,50.85,24.54,,,,0,0,7,1
283601,COLTON 1 3,Southeast California,138.0,1.01412,139.949,-78.16,34.1131,-117.2099,,,,,,0,0,7,1
283611,COLTON 2 1,Southeast California,138.0,1.00941,139.299,-78.64,34.0244,-117.2967,78.6,25.73,,,,0,0,7,1
283621,COLTON 2 2,Southeast California,138.0,1.0099,139.366,-78.6,34.0244,-117.2967,,,,,,0,0,7,1
283631,OCEANSIDE 6 1,Southeast California,138.0,1.02475,141.416,-79.65,33.2574,-117.3714,48.69,7.9,,,,0,0,7,1
283641,OCEANSIDE 7 1,Southeast California,345.0,1.01881,351.49,-74.48,33.2272,-117.3108,,,,,,0,0,7,1
283651,OCEANSIDE 7 2,Southeast California,138.0,1.02599,141.586,-78.75,33.2272,-117.3108,107.85,13.02,,,,0,0,7,1
283661,CRESTLINE 1,Southeast California,138.0,1.01244,139.717,-77.13,34.252,-117.2039,16.9,6.81,,,,0,0,7,1
283671,SAN BERNARDINO 7 1,Southeast California,138.0,1.01416,139.954,-77.98,34.1286,-117.1803,28.05,3.25,,,,0,0,7,1
283681,ENCINITAS 1 1,Southeast California,138.0,1.01859,140.565,-79.19,33.1185,-117.3219,,,,,,0,0,7,1
283691,ENCINITAS 1 2,Southeast California,138.0,1.0183,140.525,-79.22,33.1185,-117.3219,44.21,16.3,,,,0,0,7,1
283701,ENCINITAS 2 1,Southeast California,138.0,0.99305,137.04,-80.01,33.0227,-117.2866,46.1,25.69,,,,0,0,7,1
283711,WILDOMAR 1 1,Southeast California,138.0,1.01637,140.259,-80.11,33.6996,-117.357,26.87,7.15,,,,0,0,7,1
283721,WILDOMAR 2 1,Southeast California,138.0,1.02794,141.856,-79.23,33.5742,-117.3103,33.45,7.23,,,,0,0,7,1
283731,MORENO VALLEY 1 1,Southeast California,138.0,1.0215,140.967,-78.51,33.9228,-117.1898,,,,,,0,0,7,1
283741,MORENO VALLEY 1 2,Southeast California,138.0,1.02127,140.935,-78.53,33.9228,-117.1898,45.29,14.04,,,,0,0,7,1
283751,MORENO VALLEY 2 1,Southeast California,138.0,1.00764,139.054,-78.9,33.9353,-117.3209,,,,,,0,0,7,1
283761,MORENO VALLEY 2 2,Southeast California,138.0,1.00749,139.033,-78.93,33.9353,-117.3209,45.29,3.53,,,,0,0,7,1
283771,LA JOLLA 1 1,Southeast California,138.0,1.01075,139.484,-78.83,32.7628,-117.2533,,,,,,0,0,7,1
283781,LA JOLLA 1 2,Southeast California,138.0,1.01047,139.445,-78.87,32.7628,-117.2533,64.91,7.63,,,,0,0,7,1
283791,LA JOLLA 2 1,Southeast California,138.0,1.0067,138.924,-79.23,32.8071,-117.2652,,,,,,0,0,7,1
283801,LA JOLLA 2 2,Southeast California,138.0,1.00651,138.899,-79.26,32.8071,-117.2652,42.1,8.32,,,,0,0,7,1
283811,SUN CITY 1 1,Southeast California,138.0,1.03664,143.057,-78.29,33.7341,-117.1572,30.02,7.67,,,,0,0,7,1
283821,DEL MAR 1,Southeast California,138.0,0.99932,137.907,-79.58,32.9546,-117.2663,23.68,7.47,,,,0,0,7,1
283831,VISTA 1 1,Southeast California,138.0,1.02302,141.177,-78.92,33.1765,-117.2809,,,,,,0,0,7,1
283841,VISTA 1 2,Southeast California,138.0,1.02286,141.155,-78.94,33.1765,-117.2809,33.28,7.39,,,,0,0,7,1
283851,MORENO VALLEY 3 1,Southeast California,138.0,1.01709,140.359,-79.22,33.8253,-117.149,66.35,15.36,,,31.03,0,0,7,1
283861,MORENO VALLEY 4 1,Southeast California,138.0,1.00857,139.183,-78.7,33.9439,-117.3073,66.35,17.22,,,,0,0,7,1
283871,CARLSBAD 4 1,Southeast California,138.0,1.01471,140.03,-79.12,33.125,-117.2001,55.44,5.62,,,,0,0,7,1
283881,CARLSBAD 4 2,Southeast California,138.0,1.01492,140.058,-79.09,33.125,-117.2001,,,,,,0,0,7,1
283891,CARLSBAD 5 1,Southeast California,138.0,1.01004,139.385,-79.48,33.1608,-117.2437,36.67,14.41,,,,0,0,7,1
283901,VISTA 2 1,Southeast California,138.0,1.01387,139.913,-79.32,33.1088,-117.2547,24.66,7.77,,,,0,0,7,1
283911,VISTA 2 2,Southeast California,138.0,1.01403,139.935,-79.3,33.1088,-117.2547,,,,,,0,0,7,1
283921,VISTA 3 1,Southeast California,138.0,1.01599,140.207,-78.95,33.0958,-117.2085,41.83,4.21,,,,0,0,7,1
283931,VISTA 3 2,Southeast California,138.0,1.01613,140.226,-78.93,33.0958,-117.2085,,,,,,0,0,7,1
283941,SAN DIEGO 1 1,Southeast California,138.0,1.01561,140.154,-78.92,32.6125,-117.1356,,,,,,0,0,7,1
283951,SAN DIEGO 1 2,Southeast California,138.0,1.01549,140.137,-78.94,32.6125,-117.1356,34.79,3.97,,,,0,0,7,1
283961,SAN DIEGO 2 1,Southeast California,138.0,1.01277,139.763,-79.09,32.7014,-117.2553,,,,,,0,0,7,1
283971,SAN DIEGO 2 2,Southeast California,138.0,1.01257,139.735,-79.11,32.7014,-117.2553,42.24,9.97,,,,0,0,7,1
283981,SAN DIEGO 3 1,Southeast California,138.0,1.01227,139.693,-79.18,32.6929,-117.2531,47.39,9.15,,,,0,0,7,1
283991,MORENO VALLEY 5 1,Southeast California,138.0,1.01245,139.718,-79.31,33.8914,-117.2995,27.73,11.24,,,,0,0,7,1
284001,MORENO VALLEY 5 2,Southeast California,138.0,1.01263,139.743,-79.29,33.8914,-117.2995,,,,,,0,0,7,1
284011,SAN BERNARDINO 8 1,Southeast California,138.0,1.01227,139.693,-78.41,34.1138,-117.311,91.25,18.71,,,,0,0,7,1
284021,SAN BERNARDINO 9 1,Southeast California,138.0,1.01391,139.92,-78.29,34.1558,-117.3084,52.44,28.45,,,,0,0,7,1
284031,SAN DIEGO 4 1,Southeast California,345.0,1.01286,349.438,-74.9,32.8839,-117.2527,,,,,,0,0,7,1
284041,SAN DIEGO 4 2,Southeast California,138.0,1.00886,139.223,-78.79,32.8839,-117.2527,7.52,1.36,,,,0,0,7,1
284051,SAN DIEGO 4 3,Southeast California,24.0,1.01116,24.268,-76.07,32.8839,-117.2527,,,,,,0,0,7,1
284061,SAN DIEGO 4 4,Southeast California,1.0,1.01116,1.011,-76.07,32.8839,-117.2527,,,,,,0,0,7,1
284071,SAN DIEGO 4 5,Southeast California,345.0,1.01259,349.342,-74.92,32.8839,-117.2527,44.05,16.92,,,,0,0,7,1
284081,SAN DIEGO 4 6,Southeast California,345.0,1.01382,349.768,-74.74,32.8839,-117.2527,,,,,,0,0,7,1
284091,SAN DIEGO 5 1,Southeast California,138.0,1.00903,139.246,-78.99,32.891,-117.2535,44.05,6.03,,,,0,0,7,1
284101,CORONADO 1 1,Southeast California,138.0,1.01524,140.103,-78.73,32.7467,-117.1995,42.43,7.76,,,,0,0,7,1
284111,FALLBROOK 1 1,Southeast California,138.0,1.02423,141.344,-78.53,33.4802,-117.3075,41.62,7.24,,,,0,0,7,1
284121,FALLBROOK 2 1,Southeast California,138.0,1.02113,140.916,-78.07,33.3794,-117.1266,,,,,,0,0,7,1
284131,FALLBROOK 2 2,Southeast California,138.0,1.02131,140.94,-78.04,33.3794,-117.1266,,,,,,0,0,7,1
284141,FALLBROOK 2 3,Southeast California,138.0,1.02098,140.895,-78.09,33.3794,-117.1266,41.62,5.74,,,,0,0,7,1
284151,FALLBROOK 2 4,Southeast California,138.0,1.02113,140.916,-78.07,33.3794,-117.1266,,,,,,0,0,7,1
284161,PERRIS 3 1,Southeast California,345.0,1.01066,348.676,-74.87,33.9,-117.1808,,,,,,0,0,7,1
284171,PERRIS 3 2,Southeast California,138.0,1.02497,141.446,-78.22,33.9,-117.1808,75.0,7.21,,,,0,0,7,1
284181,PERRIS 4 1,Southeast California,138.0,1.02028,140.799,-78.76,33.9207,-117.2012,47.26,7.8,,,,0,0,7,1
284191,VISTA 4 1,Southeast California,138.0,1.01937,140.673,-78.26,33.3052,-117.2764,,,,,,0,0,7,1
284201,VISTA 4 2,Southeast California,138.0,1.0192,140.65,-78.29,33.3052,-117.2764,42.89,4.85,,,,0,0,7,1
284211,VISTA 4 3,Southeast California,138.0,1.01953,140.695,-78.24,33.3052,-117.2764,,,,,,0,0,7,1
284221,VISTA 5 1,Southeast California,138.0,1.01765,140.436,-78.6,33.1461,-117.1028,42.89,13.58,,,,0,0,7,1
284231,SAN DIEGO 6 1,Southeast California,138.0,1.01209,139.668,-79.07,32.8081,-117.2361,71.98,11.95,,,,0,0,7,1
284241,SAN DIEGO 6 2,Southeast California,138.0,1.01238,139.708,-79.03,32.8081,-117.2361,,,,,,0,0,7,1
284251,SAN DIEGO 7 1,Southeast California,138.0,1.00716,138.988,-79.15,32.8578,-117.2192,,,,,,0,0,7,1
284261,SAN DIEGO 7 2,Southeast California,138.0,1.00694,138.957,-79.18,32.8578,-117.2192,46.2,7.45,,,,0,0,7,1
284271,LAKE ARROWHEAD 1,Southeast California,138.0,1.01766,140.437,-76.84,34.3329,-117.1542,19.06,6.96,,,,0,0,7,1
284281,SUN CITY 2 1,Southeast California,345.0,1.04177,359.412,-75.2,33.6312,-117.2727,,,,,,0,0,7,1
284291,SUN CITY 2 2,Southeast California,138.0,1.03284,142.532,-78.59,33.6312,-117.2727,69.23,29.47,,,,0,0,7,1
284301,SUN CITY 2 3,Southeast California,18.0,1.02756,18.496,-82.04,33.6312,-117.2727,,,,,,0,0,7,1
284311,SUN CITY 2 4,Southeast California,1.0,1.02756,1.028,-82.04,33.6312,-117.2727,,,,,,0,0,7,1
284321,HIGHLAND 1 1,Southeast California,138.0,1.01796,140.478,-77.5,34.0627,-117.2336,,,,,,0,0,7,1
284331,HIGHLAND 1 2,Southeast California,138.0,1.0178,140.456,-77.53,34.0627,-117.2336,49.43,4.82,,,,0,0,7,1
284341,HIGHLAND 2 1,Southeast California,138.0,1.02082,140.873,-77.98,34.054,-117.1014,,,,,,0,0,7,1
284351,HIGHLAND 2 2,Southeast California,138.0,1.02059,140.842,-78.01,34.054,-117.1014,49.43,8.52,,,,0,0,7,1
284361,SAN MARCOS 1 1,Southeast California,138.0,1.01139,139.572,-79.4,33.1302,-117.2373,38.62,16.16,,,,0,0,7,1
284371,SAN MARCOS 2 1,Southeast California,138.0,1.01754,140.42,-78.6,33.1677,-117.1371,38.62,9.39,,,,0,0,7,1
284381,MENIFEE 1 1,Southeast California,138.0,1.02443,141.371,-78.1,33.6406,-117.129,39.06,10.99,,,,0,0,7,1
284391,MENIFEE 2 1,Southeast California,138.0,1.03389,142.677,-78.75,33.6837,-117.1846,39.06,4.88,,,,0,0,7,1
284401,SUN CITY 3 1,Southeast California,138.0,1.01245,139.719,-79.17,33.8106,-117.1671,46.08,19.49,,,,0,0,7,1
284411,REDLANDS 1 1,Southeast California,138.0,1.01362,139.88,-77.81,34.1671,-117.2343,40.8,2.63,,,,0,0,7,1
284421,REDLANDS 2 1,Southeast California,138.0,1.0164,140.263,-77.66,34.0315,-117.2196,36.24,17.02,,,,0,0,7,1
284431,SAN DIEGO 8 1,Southeast California,138.0,1.00869,139.199,-79.05,32.8992,-117.2544,39.36,6.49,,,,0,0,7,1
284441,SAN DIEGO 9 1,Southeast California,138.0,1.01486,140.05,-78.56,32.8329,-117.1905,,,,,,0,0,7,1
284451,SAN DIEGO 9 2,Southeast California,138.0,1.01474,140.034,-78.58,32.8329,-117.1905,39.36,0.58,,,,0,0,7,1
284461,SAN DIEGO 9 3,Southeast California,138.0,1.01496,140.064,-78.53,32.8329,-117.1905,,,,,,0,0,7,1
284471,SAN DIEGO 10 1,Southeast California,138.0,1.01769,140.441,-78.05,32.7919,-117.1531,33.74,12.65,,,,0,0,7,1
284481,SAN DIEGO 11 1,Southeast California,138.0,1.02178,141.005,-78.83,32.7871,-117.1055,,,,,,0,0,7,1
